"Plant_ID","Date","Hour","Med_W","Time","DateTime","dW","dt","Tr"
3,2024-10-25,15,-44.7,"15:00:00",2024-10-25 15:00:00,2.60000000000004,1,2.60000000000004
3,2024-10-25,16,-47.4000000000001,"16:00:00",2024-10-25 16:00:00,2.70000000000005,1,2.70000000000005
3,2024-10-25,17,-50.4000000000001,"17:00:00",2024-10-25 17:00:00,3,1,3
3,2024-10-25,18,-53.4000000000001,"18:00:00",2024-10-25 18:00:00,3,1,3
3,2024-10-25,19,-56.5000000000001,"19:00:00",2024-10-25 19:00:00,3.1,1,3.1
3,2024-10-25,20,-58.5000000000001,"20:00:00",2024-10-25 20:00:00,2,1,2
3,2024-10-25,21,-60.5000000000001,"21:00:00",2024-10-25 21:00:00,2,1,2
3,2024-10-25,22,-62.5000000000001,"22:00:00",2024-10-25 22:00:00,2,1,2
3,2024-10-25,23,-63.0000000000001,"23:00:00",2024-10-25 23:00:00,0.5,1,0.5
3,2024-10-26,1,-99.4000000000001,"01:00:00",2024-10-26 01:00:00,0,1,0
3,2024-10-26,3,-64.0000000000001,"03:00:00",2024-10-26 03:00:00,0,1,0
3,2024-10-26,4,-65.0000000000001,"04:00:00",2024-10-26 04:00:00,1,1,1
3,2024-10-26,5,-65.0000000000001,"05:00:00",2024-10-26 05:00:00,0,1,0
3,2024-10-26,6,-65.0000000000001,"06:00:00",2024-10-26 06:00:00,0,1,0
3,2024-10-26,7,-66.6,"07:00:00",2024-10-26 07:00:00,1.59999999999989,1,1.59999999999989
3,2024-10-26,8,-68.6,"08:00:00",2024-10-26 08:00:00,2,1,2
3,2024-10-26,9,-70.6,"09:00:00",2024-10-26 09:00:00,2,1,2
3,2024-10-26,10,-72.6,"10:00:00",2024-10-26 10:00:00,2,1,2
3,2024-10-26,11,-75.65,"11:00:00",2024-10-26 11:00:00,3.05000000000001,1,3.05000000000001
3,2024-10-26,12,-77.7,"12:00:00",2024-10-26 12:00:00,2.05,1,2.05
3,2024-10-26,13,-80.7,"13:00:00",2024-10-26 13:00:00,3,1,3
3,2024-10-26,14,-82.7,"14:00:00",2024-10-26 14:00:00,2,1,2
3,2024-10-26,15,-84.2,"15:00:00",2024-10-26 15:00:00,1.5,1,1.5
3,2024-10-26,16,-86.8000000000001,"16:00:00",2024-10-26 16:00:00,2.60000000000009,1,2.60000000000009
3,2024-10-26,17,-88.8000000000001,"17:00:00",2024-10-26 17:00:00,2,1,2
3,2024-10-26,18,-90.8000000000001,"18:00:00",2024-10-26 18:00:00,2,1,2
3,2024-10-26,19,-93.3000000000001,"19:00:00",2024-10-26 19:00:00,2.5,1,2.5
3,2024-10-26,20,-95.3000000000001,"20:00:00",2024-10-26 20:00:00,2,1,2
3,2024-10-26,21,-97.4000000000001,"21:00:00",2024-10-26 21:00:00,2.10000000000001,1,2.10000000000001
3,2024-10-26,22,-98.9000000000001,"22:00:00",2024-10-26 22:00:00,1.5,1,1.5
3,2024-10-26,23,-99.4000000000001,"23:00:00",2024-10-26 23:00:00,0.5,1,0.5
3,2024-10-27,3,-100.4,"03:00:00",2024-10-27 03:00:00,0,2,0
3,2024-10-27,4,-101.4,"04:00:00",2024-10-27 04:00:00,1,1,1
3,2024-10-27,5,-101.4,"05:00:00",2024-10-27 05:00:00,0,1,0
3,2024-10-27,6,-101.4,"06:00:00",2024-10-27 06:00:00,0,1,0
3,2024-10-27,7,-102.9,"07:00:00",2024-10-27 07:00:00,1.5,1,1.5
3,2024-10-27,8,-104.95,"08:00:00",2024-10-27 08:00:00,2.05,1,2.05
3,2024-10-27,9,-107.5,"09:00:00",2024-10-27 09:00:00,2.55,1,2.55
3,2024-10-27,10,-109.5,"10:00:00",2024-10-27 10:00:00,2,1,2
3,2024-10-27,11,-112,"11:00:00",2024-10-27 11:00:00,2.5,1,2.5
3,2024-10-27,12,-114,"12:00:00",2024-10-27 12:00:00,2,1,2
3,2024-10-27,13,-116.1,"13:00:00",2024-10-27 13:00:00,2.09999999999999,1,2.09999999999999
3,2024-10-27,14,-118.1,"14:00:00",2024-10-27 14:00:00,2,1,2
3,2024-10-27,15,-121.15,"15:00:00",2024-10-27 15:00:00,3.05000000000001,1,3.05000000000001
3,2024-10-27,16,-124.2,"16:00:00",2024-10-27 16:00:00,3.05,1,3.05
3,2024-10-27,17,-126.7,"17:00:00",2024-10-27 17:00:00,2.5,1,2.5
3,2024-10-27,18,-129.2,"18:00:00",2024-10-27 18:00:00,2.49999999999999,1,2.49999999999999
3,2024-10-27,19,-131.8,"19:00:00",2024-10-27 19:00:00,2.60000000000002,1,2.60000000000002
3,2024-10-27,20,-134.3,"20:00:00",2024-10-27 20:00:00,2.5,1,2.5
3,2024-10-27,21,-136.3,"21:00:00",2024-10-27 21:00:00,2,1,2
3,2024-10-27,22,-138.3,"22:00:00",2024-10-27 22:00:00,2,1,2
3,2024-10-27,23,-138.8,"23:00:00",2024-10-27 23:00:00,0.5,1,0.5
3,2024-10-28,2,-138.8,"02:00:00",2024-10-28 02:00:00,0,1,0
3,2024-10-28,3,-139.8,"03:00:00",2024-10-28 03:00:00,1,1,1
3,2024-10-28,4,-139.8,"04:00:00",2024-10-28 04:00:00,0,1,0
3,2024-10-28,5,-139.8,"05:00:00",2024-10-28 05:00:00,0,1,0
3,2024-10-28,6,-139.8,"06:00:00",2024-10-28 06:00:00,0,1,0
3,2024-10-28,7,-142.4,"07:00:00",2024-10-28 07:00:00,2.59999999999999,1,2.59999999999999
3,2024-10-28,8,-145.4,"08:00:00",2024-10-28 08:00:00,3,1,3
3,2024-10-28,9,-147.4,"09:00:00",2024-10-28 09:00:00,2,1,2
3,2024-10-28,10,-151.45,"10:00:00",2024-10-28 10:00:00,4.04999999999998,1,4.04999999999998
3,2024-10-28,11,-155.5,"11:00:00",2024-10-28 11:00:00,4.05000000000001,1,4.05000000000001
3,2024-10-28,12,-159.5,"12:00:00",2024-10-28 12:00:00,4,1,4
3,2024-10-28,13,-163.6,"13:00:00",2024-10-28 13:00:00,4.09999999999999,1,4.09999999999999
3,2024-10-28,14,-167.1,"14:00:00",2024-10-28 14:00:00,3.5,1,3.5
3,2024-10-28,15,-170.6,"15:00:00",2024-10-28 15:00:00,3.5,1,3.5
3,2024-10-28,16,-171.8,"16:00:00",2024-10-28 16:00:00,1.20000000000002,1,1.20000000000002
3,2024-10-28,17,-174.9,"17:00:00",2024-10-28 17:00:00,3.09999999999999,1,3.09999999999999
3,2024-10-28,18,-177.9,"18:00:00",2024-10-28 18:00:00,3,1,3
3,2024-10-28,19,-180.9,"19:00:00",2024-10-28 19:00:00,3,1,3
3,2024-10-28,20,-184,"20:00:00",2024-10-28 20:00:00,3.09999999999999,1,3.09999999999999
3,2024-10-28,21,-186.5,"21:00:00",2024-10-28 21:00:00,2.5,1,2.5
3,2024-10-28,22,-188.5,"22:00:00",2024-10-28 22:00:00,2,1,2
3,2024-10-28,23,-189.5,"23:00:00",2024-10-28 23:00:00,1,1,1
3,2024-10-29,2,-189.5,"02:00:00",2024-10-29 02:00:00,1,1,1
3,2024-10-29,3,-189.5,"03:00:00",2024-10-29 03:00:00,0,1,0
3,2024-10-29,4,-189.5,"04:00:00",2024-10-29 04:00:00,0,1,0
3,2024-10-29,5,-190.5,"05:00:00",2024-10-29 05:00:00,1,1,1
3,2024-10-29,6,-190.5,"06:00:00",2024-10-29 06:00:00,0,1,0
3,2024-10-29,7,-193,"07:00:00",2024-10-29 07:00:00,2.5,1,2.5
3,2024-10-29,8,-196.1,"08:00:00",2024-10-29 08:00:00,3.09999999999999,1,3.09999999999999
3,2024-10-29,9,-199.1,"09:00:00",2024-10-29 09:00:00,3,1,3
3,2024-10-29,10,-202.1,"10:00:00",2024-10-29 10:00:00,3,1,3
3,2024-10-29,11,-205.2,"11:00:00",2024-10-29 11:00:00,3.09999999999999,1,3.09999999999999
3,2024-10-29,12,-209.7,"12:00:00",2024-10-29 12:00:00,4.5,1,4.5
3,2024-10-29,13,-213.2,"13:00:00",2024-10-29 13:00:00,3.5,1,3.5
3,2024-10-29,14,-216.8,"14:00:00",2024-10-29 14:00:00,3.60000000000002,1,3.60000000000002
3,2024-10-29,15,-220.3,"15:00:00",2024-10-29 15:00:00,3.5,1,3.5
3,2024-10-29,16,-222.3,"16:00:00",2024-10-29 16:00:00,2,1,2
3,2024-10-29,17,-225.4,"17:00:00",2024-10-29 17:00:00,3.09999999999999,1,3.09999999999999
3,2024-10-29,18,-225.7,"18:00:00",2024-10-29 18:00:00,0.299999999999983,1,0.299999999999983
3,2024-10-29,19,-228.1,"19:00:00",2024-10-29 19:00:00,2.40000000000001,1,2.40000000000001
3,2024-10-29,20,-231.1,"20:00:00",2024-10-29 20:00:00,3,1,3
3,2024-10-29,21,-234.1,"21:00:00",2024-10-29 21:00:00,3,1,3
3,2024-10-29,22,-237.2,"22:00:00",2024-10-29 22:00:00,3.09999999999999,1,3.09999999999999
3,2024-10-29,23,-237.7,"23:00:00",2024-10-29 23:00:00,0.5,1,0.5
3,2024-10-30,2,-238.7,"02:00:00",2024-10-30 02:00:00,0,1,0
3,2024-10-30,3,-239.7,"03:00:00",2024-10-30 03:00:00,1,1,1
3,2024-10-30,4,-239.7,"04:00:00",2024-10-30 04:00:00,0,1,0
3,2024-10-30,5,-240.2,"05:00:00",2024-10-30 05:00:00,0.5,1,0.5
3,2024-10-30,6,-240.7,"06:00:00",2024-10-30 06:00:00,0.5,1,0.5
3,2024-10-30,7,-243.2,"07:00:00",2024-10-30 07:00:00,2.5,1,2.5
3,2024-10-30,8,-245.7,"08:00:00",2024-10-30 08:00:00,2.5,1,2.5
3,2024-10-30,9,-248.8,"09:00:00",2024-10-30 09:00:00,3.10000000000002,1,3.10000000000002
3,2024-10-30,10,-252.3,"10:00:00",2024-10-30 10:00:00,3.5,1,3.5
3,2024-10-30,11,-256.35,"11:00:00",2024-10-30 11:00:00,4.05000000000001,1,4.05000000000001
3,2024-10-30,12,-260.4,"12:00:00",2024-10-30 12:00:00,4.04999999999995,1,4.04999999999995
3,2024-10-30,13,-265.4,"13:00:00",2024-10-30 13:00:00,5,1,5
3,2024-10-30,14,-270,"14:00:00",2024-10-30 14:00:00,4.60000000000002,1,4.60000000000002
3,2024-10-30,15,-274.5,"15:00:00",2024-10-30 15:00:00,4.5,1,4.5
3,2024-10-30,16,-277,"16:00:00",2024-10-30 16:00:00,2.5,1,2.5
3,2024-10-30,17,-280.4,"17:00:00",2024-10-30 17:00:00,3.39999999999998,1,3.39999999999998
3,2024-10-30,18,-284.4,"18:00:00",2024-10-30 18:00:00,4,1,4
3,2024-10-30,19,-288.5,"19:00:00",2024-10-30 19:00:00,4.10000000000002,1,4.10000000000002
3,2024-10-30,20,-292.5,"20:00:00",2024-10-30 20:00:00,4,1,4
3,2024-10-30,21,-295.55,"21:00:00",2024-10-30 21:00:00,3.05000000000001,1,3.05000000000001
3,2024-10-30,22,-298.6,"22:00:00",2024-10-30 22:00:00,3.05000000000001,1,3.05000000000001
3,2024-10-30,23,-300.1,"23:00:00",2024-10-30 23:00:00,1.5,1,1.5
3,2024-10-31,2,-301.1,"02:00:00",2024-10-31 02:00:00,1,1,1
3,2024-10-31,3,-301.1,"03:00:00",2024-10-31 03:00:00,0,1,0
3,2024-10-31,4,-302.1,"04:00:00",2024-10-31 04:00:00,1,1,1
3,2024-10-31,5,-302.1,"05:00:00",2024-10-31 05:00:00,0,1,0
3,2024-10-31,6,-303.1,"06:00:00",2024-10-31 06:00:00,1,1,1
3,2024-10-31,7,-305.65,"07:00:00",2024-10-31 07:00:00,2.54999999999995,1,2.54999999999995
3,2024-10-31,8,-308.7,"08:00:00",2024-10-31 08:00:00,3.05000000000001,1,3.05000000000001
3,2024-10-31,9,-312.7,"09:00:00",2024-10-31 09:00:00,4,1,4
3,2024-10-31,10,-316.8,"10:00:00",2024-10-31 10:00:00,4.10000000000002,1,4.10000000000002
3,2024-10-31,11,-320.8,"11:00:00",2024-10-31 11:00:00,4,1,4
3,2024-10-31,12,-325.85,"12:00:00",2024-10-31 12:00:00,5.05000000000001,1,5.05000000000001
3,2024-10-31,13,-330.9,"13:00:00",2024-10-31 13:00:00,5.04999999999995,1,5.04999999999995
3,2024-10-31,14,-334.9,"14:00:00",2024-10-31 14:00:00,4,1,4
3,2024-10-31,15,-339,"15:00:00",2024-10-31 15:00:00,4.10000000000002,1,4.10000000000002
3,2024-10-31,16,-342.5,"16:00:00",2024-10-31 16:00:00,3.5,1,3.5
3,2024-10-31,17,-345,"17:00:00",2024-10-31 17:00:00,2.5,1,2.5
3,2024-10-31,18,-349,"18:00:00",2024-10-31 18:00:00,4,1,4
3,2024-10-31,19,-353.1,"19:00:00",2024-10-31 19:00:00,4.10000000000002,1,4.10000000000002
3,2024-10-31,20,-357.6,"20:00:00",2024-10-31 20:00:00,4.5,1,4.5
3,2024-10-31,21,-361.1,"21:00:00",2024-10-31 21:00:00,3.5,1,3.5
3,2024-10-31,22,-364.7,"22:00:00",2024-10-31 22:00:00,3.59999999999997,1,3.59999999999997
3,2024-10-31,23,-365.7,"23:00:00",2024-10-31 23:00:00,1,1,1
3,2024-11-01,2,-367.7,"02:00:00",2024-11-01 02:00:00,1,1,1
3,2024-11-01,3,-367.7,"03:00:00",2024-11-01 03:00:00,0,1,0
3,2024-11-01,4,-368.7,"04:00:00",2024-11-01 04:00:00,1,1,1
3,2024-11-01,5,-368.7,"05:00:00",2024-11-01 05:00:00,0,1,0
3,2024-11-01,6,-369.7,"06:00:00",2024-11-01 06:00:00,1,1,1
3,2024-11-01,7,-372.25,"07:00:00",2024-11-01 07:00:00,2.55000000000001,1,2.55000000000001
3,2024-11-01,8,-376.3,"08:00:00",2024-11-01 08:00:00,4.05000000000001,1,4.05000000000001
3,2024-11-01,9,-380.3,"09:00:00",2024-11-01 09:00:00,4,1,4
3,2024-11-01,10,-384.4,"10:00:00",2024-11-01 10:00:00,4.09999999999997,1,4.09999999999997
3,2024-11-01,11,-389.4,"11:00:00",2024-11-01 11:00:00,5,1,5
3,2024-11-01,12,-394,"12:00:00",2024-11-01 12:00:00,4.60000000000002,1,4.60000000000002
3,2024-11-01,13,-399.5,"13:00:00",2024-11-01 13:00:00,5.5,1,5.5
3,2024-11-01,14,-404.6,"14:00:00",2024-11-01 14:00:00,5.10000000000002,1,5.10000000000002
3,2024-11-01,15,-409.6,"15:00:00",2024-11-01 15:00:00,5,1,5
3,2024-11-01,16,-414.7,"16:00:00",2024-11-01 16:00:00,5.09999999999997,1,5.09999999999997
3,2024-11-01,17,-418.7,"17:00:00",2024-11-01 17:00:00,4,1,4
3,2024-11-01,18,-423.8,"18:00:00",2024-11-01 18:00:00,5.10000000000002,1,5.10000000000002
3,2024-11-01,19,-428.8,"19:00:00",2024-11-01 19:00:00,5,1,5
3,2024-11-01,20,-432.85,"20:00:00",2024-11-01 20:00:00,4.05000000000001,1,4.05000000000001
3,2024-11-01,21,-436.9,"21:00:00",2024-11-01 21:00:00,4.04999999999995,1,4.04999999999995
3,2024-11-01,22,-440.4,"22:00:00",2024-11-01 22:00:00,3.5,1,3.5
3,2024-11-01,23,-441.4,"23:00:00",2024-11-01 23:00:00,1,1,1
3,2024-11-02,2,-442.4,"02:00:00",2024-11-02 02:00:00,0,1,0
3,2024-11-02,3,-443.5,"03:00:00",2024-11-02 03:00:00,1.10000000000002,1,1.10000000000002
3,2024-11-02,4,-443.5,"04:00:00",2024-11-02 04:00:00,0,1,0
3,2024-11-02,5,-444.5,"05:00:00",2024-11-02 05:00:00,1,1,1
3,2024-11-02,6,-445,"06:00:00",2024-11-02 06:00:00,0.5,1,0.5
3,2024-11-02,7,-448,"07:00:00",2024-11-02 07:00:00,3,1,3
3,2024-11-02,8,-452,"08:00:00",2024-11-02 08:00:00,4,1,4
3,2024-11-02,9,-456.1,"09:00:00",2024-11-02 09:00:00,4.10000000000002,1,4.10000000000002
3,2024-11-02,10,-460.1,"10:00:00",2024-11-02 10:00:00,4,1,4
3,2024-11-02,11,-464.3,"11:00:00",2024-11-02 11:00:00,4.19999999999999,1,4.19999999999999
3,2024-11-02,12,-469.35,"12:00:00",2024-11-02 12:00:00,5.05000000000001,1,5.05000000000001
3,2024-11-02,13,-474.4,"13:00:00",2024-11-02 13:00:00,5.04999999999995,1,5.04999999999995
3,2024-11-02,14,-478.4,"14:00:00",2024-11-02 14:00:00,4,1,4
3,2024-11-02,15,-483.5,"15:00:00",2024-11-02 15:00:00,5.10000000000002,1,5.10000000000002
3,2024-11-02,16,-487.5,"16:00:00",2024-11-02 16:00:00,4,1,4
3,2024-11-02,17,-491.6,"17:00:00",2024-11-02 17:00:00,4.10000000000002,1,4.10000000000002
3,2024-11-02,18,-495.6,"18:00:00",2024-11-02 18:00:00,4,1,4
3,2024-11-02,19,-498.6,"19:00:00",2024-11-02 19:00:00,3,1,3
3,2024-11-02,20,-502.7,"20:00:00",2024-11-02 20:00:00,4.09999999999997,1,4.09999999999997
3,2024-11-02,21,-505.7,"21:00:00",2024-11-02 21:00:00,3,1,3
3,2024-11-02,22,-508.2,"22:00:00",2024-11-02 22:00:00,2.5,1,2.5
3,2024-11-02,23,-509.3,"23:00:00",2024-11-02 23:00:00,1.10000000000002,1,1.10000000000002
3,2024-11-03,2,-509.8,"02:00:00",2024-11-03 02:00:00,0.5,1,0.5
3,2024-11-03,3,-510.3,"03:00:00",2024-11-03 03:00:00,0.5,1,0.5
3,2024-11-03,4,-510.3,"04:00:00",2024-11-03 04:00:00,0,1,0
3,2024-11-03,5,-510.8,"05:00:00",2024-11-03 05:00:00,0.5,1,0.5
3,2024-11-03,6,-511.3,"06:00:00",2024-11-03 06:00:00,0.5,1,0.5
3,2024-11-03,7,-513.8,"07:00:00",2024-11-03 07:00:00,2.49999999999994,1,2.49999999999994
3,2024-11-03,8,-517.8,"08:00:00",2024-11-03 08:00:00,4,1,4
3,2024-11-03,9,-520.9,"09:00:00",2024-11-03 09:00:00,3.10000000000002,1,3.10000000000002
3,2024-11-03,10,-523.4,"10:00:00",2024-11-03 10:00:00,2.5,1,2.5
3,2024-11-03,11,-527,"11:00:00",2024-11-03 11:00:00,3.60000000000002,1,3.60000000000002
3,2024-11-03,12,-532,"12:00:00",2024-11-03 12:00:00,5,1,5
3,2024-11-03,13,-538.1,"13:00:00",2024-11-03 13:00:00,6.10000000000002,1,6.10000000000002
3,2024-11-03,14,-544.65,"14:00:00",2024-11-03 14:00:00,6.55000000000007,1,6.55000000000007
3,2024-11-03,15,-551.2,"15:00:00",2024-11-03 15:00:00,6.54999999999995,1,6.54999999999995
3,2024-11-03,16,-556.8,"16:00:00",2024-11-03 16:00:00,5.59999999999991,1,5.59999999999991
3,2024-11-03,17,-562.3,"17:00:00",2024-11-03 17:00:00,5.5,1,5.5
3,2024-11-03,18,-567.4,"18:00:00",2024-11-03 18:00:00,5.10000000000002,1,5.10000000000002
3,2024-11-03,19,-572.4,"19:00:00",2024-11-03 19:00:00,5,1,5
3,2024-11-03,20,-577,"20:00:00",2024-11-03 20:00:00,4.60000000000002,1,4.60000000000002
3,2024-11-03,21,-581.5,"21:00:00",2024-11-03 21:00:00,4.5,1,4.5
3,2024-11-03,22,-585.6,"22:00:00",2024-11-03 22:00:00,4.10000000000002,1,4.10000000000002
3,2024-11-03,23,-587.1,"23:00:00",2024-11-03 23:00:00,1.5,1,1.5
3,2024-11-04,1,-588.1,"01:00:00",2024-11-04 01:00:00,1,2,0.5
3,2024-11-04,2,-588.1,"02:00:00",2024-11-04 02:00:00,0,1,0
3,2024-11-04,3,-589.1,"03:00:00",2024-11-04 03:00:00,1,1,1
3,2024-11-04,4,-589.1,"04:00:00",2024-11-04 04:00:00,0,1,0
3,2024-11-04,5,-590.1,"05:00:00",2024-11-04 05:00:00,1,1,1
3,2024-11-04,6,-590.1,"06:00:00",2024-11-04 06:00:00,0,1,0
3,2024-11-04,7,-592.6,"07:00:00",2024-11-04 07:00:00,2.5,1,2.5
3,2024-11-04,8,-596.7,"08:00:00",2024-11-04 08:00:00,4.10000000000002,1,4.10000000000002
3,2024-11-04,9,-600.7,"09:00:00",2024-11-04 09:00:00,4,1,4
3,2024-11-04,10,-605.25,"10:00:00",2024-11-04 10:00:00,4.54999999999995,1,4.54999999999995
3,2024-11-04,11,-609.3,"11:00:00",2024-11-04 11:00:00,4.04999999999995,1,4.04999999999995
4,2024-10-24,13,1157.95,"13:00:00",2024-10-24 13:00:00,4.04999999999995,1,4.04999999999995
4,2024-10-24,14,1153.4,"14:00:00",2024-10-24 14:00:00,4.54999999999995,1,4.54999999999995
4,2024-10-24,15,1148.8,"15:00:00",2024-10-24 15:00:00,4.60000000000014,1,4.60000000000014
4,2024-10-24,16,1142.7,"16:00:00",2024-10-24 16:00:00,6.09999999999991,1,6.09999999999991
4,2024-10-24,17,1139.1,"17:00:00",2024-10-24 17:00:00,3.60000000000014,1,3.60000000000014
4,2024-10-24,18,1136.1,"18:00:00",2024-10-24 18:00:00,3,1,3
4,2024-10-25,1,1088.3,"01:00:00",2024-10-25 01:00:00,1,1,1
4,2024-10-25,14,1130.5,"14:00:00",2024-10-25 14:00:00,4.54999999999995,1,4.54999999999995
4,2024-10-25,15,1125.9,"15:00:00",2024-10-25 15:00:00,4.59999999999991,1,4.59999999999991
4,2024-10-25,16,1120.65,"16:00:00",2024-10-25 16:00:00,5.25,1,5.25
4,2024-10-25,17,1115.1,"17:00:00",2024-10-25 17:00:00,5.55000000000018,1,5.55000000000018
4,2024-10-25,18,1109.5,"18:00:00",2024-10-25 18:00:00,5.59999999999991,1,5.59999999999991
4,2024-10-25,19,1104,"19:00:00",2024-10-25 19:00:00,5.5,1,5.5
4,2024-10-25,20,1099.9,"20:00:00",2024-10-25 20:00:00,4.09999999999991,1,4.09999999999991
4,2024-10-25,21,1095.9,"21:00:00",2024-10-25 21:00:00,4,1,4
4,2024-10-25,22,1091.9,"22:00:00",2024-10-25 22:00:00,4,1,4
4,2024-10-25,23,1089.8,"23:00:00",2024-10-25 23:00:00,2.10000000000014,1,2.10000000000014
4,2024-10-26,1,998.85,"01:00:00",2024-10-26 01:00:00,0.550000000000068,1,0.550000000000068
4,2024-10-26,3,1086.8,"03:00:00",2024-10-26 03:00:00,0.5,1,0.5
4,2024-10-26,4,1086.3,"04:00:00",2024-10-26 04:00:00,0.5,1,0.5
4,2024-10-26,5,1085.3,"05:00:00",2024-10-26 05:00:00,1,1,1
4,2024-10-26,6,1084.3,"06:00:00",2024-10-26 06:00:00,1,1,1
4,2024-10-26,7,1082.3,"07:00:00",2024-10-26 07:00:00,2,1,2
4,2024-10-26,8,1078.7,"08:00:00",2024-10-26 08:00:00,3.59999999999991,1,3.59999999999991
4,2024-10-26,9,1075.2,"09:00:00",2024-10-26 09:00:00,3.5,1,3.5
4,2024-10-26,10,1070.65,"10:00:00",2024-10-26 10:00:00,4.54999999999995,1,4.54999999999995
4,2024-10-26,11,1065.6,"11:00:00",2024-10-26 11:00:00,5.05000000000018,1,5.05000000000018
4,2024-10-26,12,1059,"12:00:00",2024-10-26 12:00:00,6.59999999999991,1,6.59999999999991
4,2024-10-26,13,1052.5,"13:00:00",2024-10-26 13:00:00,6.5,1,6.5
4,2024-10-26,14,1046.4,"14:00:00",2024-10-26 14:00:00,6.09999999999991,1,6.09999999999991
4,2024-10-26,15,1039.8,"15:00:00",2024-10-26 15:00:00,6.59999999999991,1,6.59999999999991
4,2024-10-26,16,1034.2,"16:00:00",2024-10-26 16:00:00,5.60000000000014,1,5.60000000000014
4,2024-10-26,17,1028.1,"17:00:00",2024-10-26 17:00:00,6.10000000000014,1,6.10000000000014
4,2024-10-26,18,1023.1,"18:00:00",2024-10-26 18:00:00,4.99999999999989,1,4.99999999999989
4,2024-10-26,19,1017,"19:00:00",2024-10-26 19:00:00,6.10000000000002,1,6.10000000000002
4,2024-10-26,20,1011.5,"20:00:00",2024-10-26 20:00:00,5.5,1,5.5
4,2024-10-26,21,1006.9,"21:00:00",2024-10-26 21:00:00,4.60000000000002,1,4.60000000000002
4,2024-10-26,22,1002.9,"22:00:00",2024-10-26 22:00:00,4,1,4
4,2024-10-26,23,1000.4,"23:00:00",2024-10-26 23:00:00,2.5,1,2.5
4,2024-10-27,3,996.8,"03:00:00",2024-10-27 03:00:00,1,2,0.5
4,2024-10-27,4,996.3,"04:00:00",2024-10-27 04:00:00,0.5,1,0.5
4,2024-10-27,5,995.3,"05:00:00",2024-10-27 05:00:00,1,1,1
4,2024-10-27,6,994.3,"06:00:00",2024-10-27 06:00:00,1,1,1
4,2024-10-27,7,991.8,"07:00:00",2024-10-27 07:00:00,2.5,1,2.5
4,2024-10-27,8,987.7,"08:00:00",2024-10-27 08:00:00,4.09999999999991,1,4.09999999999991
4,2024-10-27,9,983.7,"09:00:00",2024-10-27 09:00:00,4,1,4
4,2024-10-27,10,977.6,"10:00:00",2024-10-27 10:00:00,6.10000000000002,1,6.10000000000002
4,2024-10-27,11,970.1,"11:00:00",2024-10-27 11:00:00,7.5,1,7.5
4,2024-10-27,12,964,"12:00:00",2024-10-27 12:00:00,6.10000000000002,1,6.10000000000002
4,2024-10-27,13,956.9,"13:00:00",2024-10-27 13:00:00,7.10000000000002,1,7.10000000000002
4,2024-10-27,14,950,"14:00:00",2024-10-27 14:00:00,6.89999999999998,1,6.89999999999998
4,2024-10-27,15,946.1,"15:00:00",2024-10-27 15:00:00,3.89999999999998,1,3.89999999999998
4,2024-10-27,16,938.5,"16:00:00",2024-10-27 16:00:00,7.60000000000002,1,7.60000000000002
4,2024-10-27,17,931.95,"17:00:00",2024-10-27 17:00:00,6.54999999999995,1,6.54999999999995
4,2024-10-27,18,926.4,"18:00:00",2024-10-27 18:00:00,5.55000000000007,1,5.55000000000007
4,2024-10-27,19,921.3,"19:00:00",2024-10-27 19:00:00,5.10000000000002,1,5.10000000000002
4,2024-10-27,20,916.3,"20:00:00",2024-10-27 20:00:00,5,1,5
4,2024-10-27,21,912.25,"21:00:00",2024-10-27 21:00:00,4.04999999999995,1,4.04999999999995
4,2024-10-27,22,908.2,"22:00:00",2024-10-27 22:00:00,4.04999999999995,1,4.04999999999995
4,2024-10-27,23,906.7,"23:00:00",2024-10-27 23:00:00,1.5,1,1.5
4,2024-10-28,2,905.7,"02:00:00",2024-10-28 02:00:00,0.5,1,0.5
4,2024-10-28,3,904.7,"03:00:00",2024-10-28 03:00:00,1,1,1
4,2024-10-28,4,904.2,"04:00:00",2024-10-28 04:00:00,0.5,1,0.5
4,2024-10-28,5,903.7,"05:00:00",2024-10-28 05:00:00,0.5,1,0.5
4,2024-10-28,6,902.7,"06:00:00",2024-10-28 06:00:00,1,1,1
4,2024-10-28,7,899.1,"07:00:00",2024-10-28 07:00:00,3.60000000000002,1,3.60000000000002
4,2024-10-28,8,895.1,"08:00:00",2024-10-28 08:00:00,4,1,4
4,2024-10-28,9,892.1,"09:00:00",2024-10-28 09:00:00,3,1,3
4,2024-10-28,10,886,"10:00:00",2024-10-28 10:00:00,6.10000000000002,1,6.10000000000002
4,2024-10-28,11,877.4,"11:00:00",2024-10-28 11:00:00,8.60000000000002,1,8.60000000000002
4,2024-10-28,12,868.3,"12:00:00",2024-10-28 12:00:00,9.10000000000002,1,9.10000000000002
4,2024-10-28,13,859.2,"13:00:00",2024-10-28 13:00:00,9.09999999999991,1,9.09999999999991
4,2024-10-28,14,851.7,"14:00:00",2024-10-28 14:00:00,7.5,1,7.5
4,2024-10-28,15,845.1,"15:00:00",2024-10-28 15:00:00,6.60000000000002,1,6.60000000000002
4,2024-10-28,16,840.1,"16:00:00",2024-10-28 16:00:00,5,1,5
4,2024-10-28,17,834,"17:00:00",2024-10-28 17:00:00,6.10000000000002,1,6.10000000000002
4,2024-10-28,18,828,"18:00:00",2024-10-28 18:00:00,6,1,6
