No.,Date,Time,Header,Data,Unit
67,25/10/2024,22:20:12,ST,1264.2,g
68,25/10/2024,22:35:12,ST,1263.2,g
69,25/10/2024,22:50:12,ST,1262.2,g
70,25/10/2024,23:05:12,ST,1261.1,g
71,25/10/2024,23:20:12,ST,1261.1,g
72,25/10/2024,23:35:12,ST,1261.1,g
73,25/10/2024,23:50:12,ST,1261.1,g
74,26/10/2024,00:05:12,ST,1261.1,g
75,26/10/2024,00:20:12,ST,1261.1,g
76,26/10/2024,00:35:12,ST,1261.1,g
77,26/10/2024,00:50:12,ST,1261.1,g
78,26/10/2024,01:05:12,ST,1260.1,g
79,26/10/2024,01:20:12,ST,1260.1,g
80,26/10/2024,01:35:12,ST,1260.1,g
81,26/10/2024,01:50:12,ST,1260.1,g
82,26/10/2024,02:05:12,ST,1259.1,g
83,26/10/2024,02:20:12,ST,1259.1,g
84,26/10/2024,02:35:12,ST,1259.1,g
85,26/10/2024,02:50:12,ST,1259.1,g
86,26/10/2024,03:05:12,ST,1259.1,g
87,26/10/2024,03:20:12,ST,1259.1,g
88,26/10/2024,03:35:12,ST,1258.1,g
89,26/10/2024,03:50:12,ST,1258.1,g
90,26/10/2024,04:05:12,ST,1258.1,g
91,26/10/2024,04:20:12,ST,1258.1,g
92,26/10/2024,04:35:12,ST,1258.1,g
93,26/10/2024,04:50:12,ST,1258.1,g
94,26/10/2024,05:05:12,ST,1258.1,g
95,26/10/2024,05:20:12,ST,1258.1,g
96,26/10/2024,05:35:12,ST,1257.1,g
97,26/10/2024,05:50:12,ST,1257.1,g
98,26/10/2024,06:05:12,ST,1257.1,g
99,26/10/2024,06:20:12,ST,1257.1,g
100,26/10/2024,06:35:12,ST,1257.1,g
101,26/10/2024,06:50:12,ST,1257.1,g
102,26/10/2024,07:05:12,ST,1256.1,g
103,26/10/2024,07:20:12,ST,1255.1,g
104,26/10/2024,07:35:12,ST,1254.1,g
105,26/10/2024,07:50:12,ST,1253.1,g
106,26/10/2024,08:05:12,ST,1253.1,g
107,26/10/2024,08:20:12,ST,1252.1,g
108,26/10/2024,08:35:12,ST,1251.1,g
109,26/10/2024,08:50:12,ST,1250,g
110,26/10/2024,09:05:12,ST,1249,g
111,26/10/2024,09:20:12,ST,1248,g
112,26/10/2024,09:35:12,ST,1248,g
113,26/10/2024,09:50:12,ST,1247,g
114,26/10/2024,10:05:12,ST,1245,g
115,26/10/2024,10:20:12,ST,1244,g
116,26/10/2024,10:35:12,ST,1243,g
117,26/10/2024,10:50:12,ST,1241,g
118,26/10/2024,11:05:12,ST,1239.9,g
119,26/10/2024,11:20:12,ST,1237.9,g
120,26/10/2024,11:35:12,ST,1236.9,g
121,26/10/2024,11:50:12,ST,1235.9,g
122,26/10/2024,12:05:12,ST,1233.9,g
123,26/10/2024,12:20:12,ST,1231.9,g
124,26/10/2024,12:35:12,ST,1229.8,g
125,26/10/2024,12:50:12,ST,1228.8,g
126,26/10/2024,13:05:12,ST,1226.8,g
127,26/10/2024,13:20:12,ST,1225.8,g
128,26/10/2024,13:35:12,ST,1223.8,g
129,26/10/2024,13:50:12,ST,1221.8,g
130,26/10/2024,14:05:12,ST,1220.8,g
131,26/10/2024,14:20:12,ST,1218.7,g
132,26/10/2024,14:35:12,ST,1217.7,g
133,26/10/2024,14:50:12,ST,1215.7,g
134,26/10/2024,15:05:12,ST,1214.7,g
135,26/10/2024,15:19:21,ST,1212.7,g
136,26/10/2024,15:34:21,ST,1211.7,g
137,26/10/2024,15:49:21,ST,1209.6,g
138,26/10/2024,16:04:21,ST,1207.6,g
139,26/10/2024,16:19:21,ST,1206.6,g
140,26/10/2024,16:34:21,ST,1204.6,g
141,26/10/2024,16:49:21,ST,1203.6,g
142,26/10/2024,17:04:21,ST,1202.6,g
143,26/10/2024,17:19:21,ST,1200.6,g
144,26/10/2024,17:34:21,ST,1199.5,g
145,26/10/2024,17:49:21,ST,1197.5,g
146,26/10/2024,18:04:21,ST,1196.5,g
147,26/10/2024,18:19:21,ST,1195.5,g
148,26/10/2024,18:34:21,ST,1193.5,g
149,26/10/2024,18:49:21,ST,1192.5,g
150,26/10/2024,19:04:21,ST,1190.5,g
151,26/10/2024,19:19:21,ST,1189.4,g
152,26/10/2024,19:34:21,ST,1187.4,g
153,26/10/2024,19:49:21,ST,1186.4,g
154,26/10/2024,20:04:21,ST,1185.4,g
155,26/10/2024,20:19:21,ST,1183.4,g
156,26/10/2024,20:34:21,ST,1182.4,g
157,26/10/2024,20:49:21,ST,1181.4,g
158,26/10/2024,21:04:21,ST,1179.3,g
159,26/10/2024,21:19:21,ST,1178.3,g
160,26/10/2024,21:34:21,ST,1177.3,g
161,26/10/2024,21:49:21,ST,1176.3,g
162,26/10/2024,22:04:21,ST,1175.3,g
163,26/10/2024,22:19:21,ST,1174.3,g
164,26/10/2024,22:34:21,ST,1172.3,g
165,26/10/2024,22:49:21,ST,1172.3,g
166,26/10/2024,23:04:21,ST,1171.3,g
167,26/10/2024,23:19:21,ST,1171.3,g
168,26/10/2024,23:34:21,ST,1171.3,g
169,26/10/2024,23:49:21,ST,1171.3,g
170,27/10/2024,00:04:21,ST,1171.3,g
171,27/10/2024,00:19:21,ST,1171.3,g
172,27/10/2024,00:34:21,ST,1170.3,g
173,27/10/2024,00:49:21,ST,1170.3,g
174,27/10/2024,01:04:21,ST,1170.3,g
175,27/10/2024,01:19:21,ST,1169.2,g
176,27/10/2024,01:34:21,ST,1169.2,g
177,27/10/2024,01:49:21,ST,1169.2,g
178,27/10/2024,02:04:21,ST,1169.2,g
179,27/10/2024,02:19:21,ST,1169.2,g
180,27/10/2024,02:34:21,ST,1168.2,g
181,27/10/2024,02:49:21,ST,1168.2,g
182,27/10/2024,02:04:21,ST,1168.2,g
183,27/10/2024,02:19:21,ST,1168.2,g
184,27/10/2024,02:34:21,ST,1168.2,g
185,27/10/2024,02:49:21,ST,1168.2,g
186,27/10/2024,03:04:21,ST,1168.2,g
187,27/10/2024,03:19:21,ST,1167.2,g
188,27/10/2024,03:34:21,ST,1167.2,g
189,27/10/2024,03:49:21,ST,1167.2,g
190,27/10/2024,04:04:21,ST,1167.2,g
191,27/10/2024,04:19:21,ST,1167.2,g
192,27/10/2024,04:34:21,ST,1167.2,g
193,27/10/2024,04:49:21,ST,1166.2,g
194,27/10/2024,05:04:21,ST,1166.2,g
195,27/10/2024,05:19:21,ST,1166.2,g
196,27/10/2024,05:34:21,ST,1166.2,g
197,27/10/2024,05:49:21,ST,1166.2,g
198,27/10/2024,06:04:21,ST,1166.2,g
199,27/10/2024,06:19:21,ST,1165.2,g
200,27/10/2024,06:34:21,ST,1165.2,g
201,27/10/2024,06:49:21,ST,1165.2,g
202,27/10/2024,07:04:21,ST,1164.2,g
203,27/10/2024,07:19:21,ST,1162.2,g
204,27/10/2024,07:34:21,ST,1162.2,g
205,27/10/2024,07:49:21,ST,1161.2,g
206,27/10/2024,08:04:21,ST,1160.2,g
207,27/10/2024,08:19:21,ST,1159.1,g
208,27/10/2024,08:34:21,ST,1158.1,g
209,27/10/2024,08:49:21,ST,1157.1,g
210,27/10/2024,09:04:21,ST,1156.1,g
211,27/10/2024,09:19:21,ST,1155.1,g
212,27/10/2024,09:34:21,ST,1153.1,g
213,27/10/2024,09:49:21,ST,1152.1,g
214,27/10/2024,10:04:21,ST,1150.1,g
215,27/10/2024,10:19:21,ST,1149,g
216,27/10/2024,10:34:21,ST,1147,g
217,27/10/2024,10:49:21,ST,1145,g
218,27/10/2024,11:04:21,ST,1144,g
219,27/10/2024,11:19:21,ST,1142,g
220,27/10/2024,11:34:21,ST,1140,g
221,27/10/2024,11:49:21,ST,1137.9,g
222,27/10/2024,12:04:21,ST,1136.9,g
223,27/10/2024,12:19:21,ST,1134.9,g
224,27/10/2024,12:34:21,ST,1132.9,g
225,27/10/2024,12:49:21,ST,1130.9,g
226,27/10/2024,13:04:21,ST,1128.8,g
227,27/10/2024,13:19:21,ST,1126.8,g
228,27/10/2024,13:34:21,ST,1124.8,g
229,27/10/2024,13:49:21,ST,1122.8,g
230,27/10/2024,14:04:21,ST,1120.8,g
231,27/10/2024,14:19:21,ST,1119.8,g
232,27/10/2024,14:34:21,ST,1117.7,g
233,27/10/2024,14:49:21,ST,1115.6,g
234,27/10/2024,15:04:21,ST,1111.6,g
235,27/10/2024,15:19:21,ST,1109.5,g
236,27/10/2024,15:34:21,ST,1107.5,g
237,27/10/2024,15:49:21,ST,1105.5,g
238,27/10/2024,16:04:21,ST,1103.5,g
239,27/10/2024,16:19:21,ST,1101.5,g
240,27/10/2024,16:34:21,ST,1099.4,g
241,27/10/2024,16:49:21,ST,1098.4,g
242,27/10/2024,17:04:21,ST,1096.4,g
243,27/10/2024,17:19:21,ST,1094.4,g
244,27/10/2024,17:34:21,ST,1093.4,g
245,27/10/2024,17:49:21,ST,1091.4,g
246,27/10/2024,18:04:21,ST,1090.4,g
247,27/10/2024,18:19:21,ST,1088.3,g
248,27/10/2024,18:34:21,ST,1086.3,g
249,27/10/2024,18:49:21,ST,1085.3,g
250,27/10/2024,19:04:21,ST,1083.3,g
251,27/10/2024,19:19:21,ST,1082.3,g
252,27/10/2024,19:34:21,ST,1081.3,g
253,27/10/2024,19:49:21,ST,1079.2,g
254,27/10/2024,20:04:21,ST,1078.2,g
255,27/10/2024,20:19:21,ST,1076.2,g
256,27/10/2024,20:34:21,ST,1075.2,g
257,27/10/2024,20:49:21,ST,1074.2,g
258,27/10/2024,21:04:21,ST,1073.2,g
259,27/10/2024,21:19:21,ST,1072.2,g
260,27/10/2024,21:34:21,ST,1071.2,g
261,27/10/2024,21:49:21,ST,1070.2,g
262,27/10/2024,22:04:21,ST,1069.1,g
263,27/10/2024,22:19:21,ST,1068.1,g
264,27/10/2024,22:34:21,ST,1067.1,g
265,27/10/2024,22:49:21,ST,1066.1,g
266,27/10/2024,23:04:21,ST,1066.1,g
267,27/10/2024,23:19:21,ST,1066.1,g
268,27/10/2024,23:34:21,ST,1066.1,g
269,27/10/2024,23:49:21,ST,1066.1,g
270,28/10/2024,00:04:21,ST,1066.1,g
271,28/10/2024,00:19:21,ST,1066.1,g
272,28/10/2024,00:34:21,ST,1066.1,g
273,28/10/2024,00:49:21,ST,1066.1,g
274,28/10/2024,01:04:21,ST,1066.1,g
275,28/10/2024,01:19:21,ST,1065.1,g
276,28/10/2024,01:34:21,ST,1065.1,g
277,28/10/2024,01:49:21,ST,1065.1,g
278,28/10/2024,02:04:21,ST,1065.1,g
279,28/10/2024,02:19:21,ST,1065.1,g
280,28/10/2024,02:34:21,ST,1065.1,g
281,28/10/2024,02:49:21,ST,1065.1,g
282,28/10/2024,03:04:21,ST,1065.1,g
283,28/10/2024,03:19:21,ST,1065.1,g
284,28/10/2024,03:34:21,ST,1064.1,g
285,28/10/2024,03:49:21,ST,1064.1,g
286,28/10/2024,04:04:21,ST,1064.1,g
287,28/10/2024,04:19:21,ST,1064.1,g
288,28/10/2024,04:34:21,ST,1064.1,g
289,28/10/2024,04:49:21,ST,1064.1,g
290,28/10/2024,05:04:21,ST,1064.1,g
291,28/10/2024,05:19:21,ST,1064.1,g
292,28/10/2024,05:34:21,ST,1064.1,g
293,28/10/2024,05:49:21,ST,1064.1,g
294,28/10/2024,06:04:21,ST,1063.1,g
295,28/10/2024,06:19:21,ST,1063.1,g
296,28/10/2024,06:34:21,ST,1063.1,g
297,28/10/2024,06:49:21,ST,1063.1,g
298,28/10/2024,07:04:21,ST,1062.1,g
299,28/10/2024,07:19:21,ST,1060.1,g
300,28/10/2024,07:34:21,ST,1059,g
301,28/10/2024,07:49:21,ST,1058,g
302,28/10/2024,08:04:21,ST,1057,g
303,28/10/2024,08:19:21,ST,1056,g
304,28/10/2024,08:34:21,ST,1208.8,g
305,28/10/2024,08:49:21,ST,1209.1,g
306,28/10/2024,09:04:21,ST,1207.1,g
307,28/10/2024,09:19:21,ST,1206.1,g
308,28/10/2024,09:34:21,ST,1205.1,g
309,28/10/2024,09:49:21,ST,1204.1,g
310,28/10/2024,10:04:21,ST,1202,g
311,28/10/2024,10:19:21,ST,1200,g
312,28/10/2024,10:34:21,ST,1198,g
313,28/10/2024,10:49:21,ST,1196,g
314,28/10/2024,11:04:21,ST,1193,g
315,28/10/2024,11:19:21,ST,1190.9,g
316,28/10/2024,11:34:21,ST,1188.9,g
317,28/10/2024,11:49:21,ST,1186.9,g
318,28/10/2024,12:04:21,ST,1184.9,g
319,28/10/2024,12:19:21,ST,1182.9,g
320,28/10/2024,12:34:21,ST,1179.8,g
321,28/10/2024,12:49:21,ST,1177.8,g
322,28/10/2024,13:04:21,ST,1175.8,g
323,28/10/2024,13:19:21,ST,1173.8,g
324,28/10/2024,13:34:21,ST,1170.7,g
325,28/10/2024,13:49:21,ST,1168.7,g
326,28/10/2024,14:04:21,ST,1166.7,g
327,28/10/2024,14:19:21,ST,1164.7,g
328,28/10/2024,14:34:21,ST,1162.7,g
329,28/10/2024,14:49:21,ST,1161.6,g
330,28/10/2024,15:04:21,ST,1159.6,g
331,28/10/2024,15:19:21,ST,1157.6,g
332,28/10/2024,15:34:21,ST,1155.6,g
333,28/10/2024,15:49:21,ST,1154.6,g
334,28/10/2024,16:04:21,ST,1215.8,g
335,28/10/2024,16:19:21,ST,1212.7,g
336,28/10/2024,16:34:21,ST,1210.7,g
337,28/10/2024,16:49:21,ST,1208.7,g
338,28/10/2024,17:04:21,ST,1206.7,g
339,28/10/2024,17:19:21,ST,1204.7,g
340,28/10/2024,17:34:21,ST,1203.7,g
341,28/10/2024,17:49:21,ST,1201.6,g
342,28/10/2024,18:04:21,ST,1199.6,g
343,28/10/2024,18:19:21,ST,1198.6,g
344,28/10/2024,18:34:21,ST,1196.6,g
345,28/10/2024,18:49:21,ST,1195.6,g
346,28/10/2024,19:04:21,ST,1193.6,g
347,28/10/2024,19:19:21,ST,1191.5,g
348,28/10/2024,19:34:21,ST,1190.5,g
349,28/10/2024,19:49:21,ST,1188.5,g
350,28/10/2024,20:04:21,ST,1187.5,g
351,28/10/2024,20:19:21,ST,1186.5,g
352,28/10/2024,20:34:21,ST,1184.5,g
353,28/10/2024,20:49:21,ST,1183.5,g
354,28/10/2024,21:04:21,ST,1181.4,g
355,28/10/2024,21:19:21,ST,1180.4,g
356,28/10/2024,21:34:21,ST,1179.4,g
357,28/10/2024,21:49:21,ST,1178.4,g
358,28/10/2024,22:04:21,ST,1176.4,g
359,28/10/2024,22:19:21,ST,1175.4,g
360,28/10/2024,22:34:21,ST,1174.4,g
361,28/10/2024,22:49:21,ST,1173.4,g
362,28/10/2024,23:04:21,ST,1173.4,g
363,28/10/2024,23:19:21,ST,1173.4,g
364,28/10/2024,23:34:21,ST,1173.4,g
365,28/10/2024,23:49:21,ST,1173.4,g
366,29/10/2024,00:04:21,ST,1173.4,g
367,29/10/2024,00:19:21,ST,1172.3,g
368,29/10/2024,00:34:21,ST,1172.3,g
369,29/10/2024,00:49:21,ST,1172.3,g
370,29/10/2024,01:04:21,ST,1171.3,g
371,29/10/2024,01:19:21,ST,1171.3,g
372,29/10/2024,01:34:21,ST,1171.3,g
373,29/10/2024,01:49:21,ST,1171.3,g
374,29/10/2024,02:04:21,ST,1170.3,g
375,29/10/2024,02:19:21,ST,1170.3,g
376,29/10/2024,02:34:21,ST,1170.3,g
377,29/10/2024,02:49:21,ST,1170.3,g
378,29/10/2024,03:04:21,ST,1170.3,g
379,29/10/2024,03:19:21,ST,1169.3,g
380,29/10/2024,03:34:21,ST,1169.3,g
381,29/10/2024,03:49:21,ST,1169.3,g
382,29/10/2024,04:04:21,ST,1169.3,g
383,29/10/2024,04:19:21,ST,1169.3,g
384,29/10/2024,04:34:21,ST,1169.3,g
385,29/10/2024,04:49:21,ST,1169.3,g
386,29/10/2024,05:04:21,ST,1168.3,g
387,29/10/2024,05:19:21,ST,1168.3,g
388,29/10/2024,05:34:21,ST,1168.3,g
389,29/10/2024,05:49:21,ST,1168.3,g
390,29/10/2024,06:04:21,ST,1168.3,g
391,29/10/2024,06:19:21,ST,1168.3,g
392,29/10/2024,06:34:21,ST,1167.3,g
393,29/10/2024,06:49:21,ST,1167.3,g
394,29/10/2024,07:04:21,ST,1166.3,g
395,29/10/2024,07:19:21,ST,1164.3,g
396,29/10/2024,07:34:21,ST,1163.3,g
397,29/10/2024,07:49:21,ST,1162.2,g
398,29/10/2024,08:04:21,ST,1161.2,g
399,29/10/2024,08:19:21,ST,1160.2,g
400,29/10/2024,08:34:21,ST,1159.2,g
401,29/10/2024,08:49:21,ST,1157.2,g
402,29/10/2024,09:04:21,ST,1155.2,g
403,29/10/2024,09:19:21,ST,1154.2,g
404,29/10/2024,09:34:21,ST,1153.2,g
405,29/10/2024,09:49:21,ST,1151.1,g
406,29/10/2024,10:04:21,ST,1149.1,g
407,29/10/2024,10:19:21,ST,1147.1,g
408,29/10/2024,10:34:21,ST,1146.1,g
409,29/10/2024,10:49:21,ST,1143.1,g
410,29/10/2024,11:04:21,ST,1142,g
411,29/10/2024,11:19:21,ST,1140,g
412,29/10/2024,11:34:21,ST,1138,g
413,29/10/2024,11:49:21,ST,1135,g
414,29/10/2024,12:04:21,ST,1133,g
415,29/10/2024,12:19:21,ST,1129.9,g
416,29/10/2024,12:34:21,ST,1126.9,g
417,29/10/2024,12:49:21,ST,1123.9,g
418,29/10/2024,13:04:21,ST,1121.9,g
419,29/10/2024,13:19:21,ST,1118.9,g
420,29/10/2024,13:34:21,ST,1116.9,g
421,29/10/2024,13:49:21,ST,1114.9,g
422,29/10/2024,14:04:21,ST,1111.8,g
423,29/10/2024,14:19:21,ST,1109.8,g
424,29/10/2024,14:34:21,ST,1107.8,g
425,29/10/2024,14:49:21,ST,1105.8,g
426,29/10/2024,15:04:21,ST,1104.8,g
427,29/10/2024,15:19:21,ST,1263.6,g
428,29/10/2024,15:34:21,ST,1261.5,g
429,29/10/2024,15:49:21,ST,1259.5,g
430,29/10/2024,16:04:21,ST,1257.5,g
431,29/10/2024,16:19:21,ST,1256.5,g
432,29/10/2024,16:34:21,ST,1254.5,g
433,29/10/2024,16:49:21,ST,1252.4,g
434,29/10/2024,17:04:21,ST,1250.4,g
435,29/10/2024,17:19:21,ST,1249.4,g
436,29/10/2024,17:34:21,ST,1247.4,g
437,29/10/2024,17:49:21,ST,1246.4,g
438,29/10/2024,18:04:21,ST,1244.4,g
439,29/10/2024,18:19:21,ST,1240.7,g
440,29/10/2024,18:34:21,ST,1238.7,g
441,29/10/2024,18:49:21,ST,1237.7,g
442,29/10/2024,19:04:21,ST,1235.6,g
443,29/10/2024,19:19:21,ST,1233.6,g
444,29/10/2024,19:34:21,ST,1232.6,g
445,29/10/2024,19:49:21,ST,1230.6,g
446,29/10/2024,20:04:21,ST,1229.6,g
447,29/10/2024,20:19:21,ST,1227.6,g
448,29/10/2024,20:34:21,ST,1226.5,g
449,29/10/2024,20:49:21,ST,1224.5,g
450,29/10/2024,21:04:21,ST,1223.5,g
451,29/10/2024,21:19:21,ST,1222.5,g
452,29/10/2024,21:34:21,ST,1220.5,g
453,29/10/2024,21:49:21,ST,1219.5,g
454,29/10/2024,22:04:21,ST,1217.5,g
455,29/10/2024,22:19:21,ST,1216.4,g
456,29/10/2024,22:34:21,ST,1215.4,g
457,29/10/2024,22:49:21,ST,1213.4,g
458,29/10/2024,23:04:21,ST,1213.4,g
459,29/10/2024,23:19:21,ST,1213.4,g
460,29/10/2024,23:34:21,ST,1213.4,g
461,29/10/2024,23:49:21,ST,1213.4,g
462,30/10/2024,00:04:21,ST,1213.4,g
463,30/10/2024,00:19:21,ST,1213.4,g
464,30/10/2024,00:34:21,ST,1213.4,g
465,30/10/2024,00:49:21,ST,1213.4,g
466,30/10/2024,01:04:21,ST,1212.4,g
467,30/10/2024,01:19:21,ST,1212.4,g
468,30/10/2024,01:34:21,ST,1212.4,g
469,30/10/2024,01:49:21,ST,1211.4,g
470,30/10/2024,02:04:21,ST,1211.4,g
471,30/10/2024,02:19:21,ST,1211.4,g
472,30/10/2024,02:34:21,ST,1211.4,g
473,30/10/2024,02:49:21,ST,1211.4,g
474,30/10/2024,03:04:21,ST,1211.4,g
475,30/10/2024,03:19:21,ST,1210.4,g
476,30/10/2024,03:34:21,ST,1210.4,g
477,30/10/2024,03:49:21,ST,1210.4,g
478,30/10/2024,04:04:21,ST,1210.4,g
479,30/10/2024,04:19:21,ST,1210.4,g
480,30/10/2024,04:34:21,ST,1210.4,g
481,30/10/2024,04:49:21,ST,1210.4,g
482,30/10/2024,05:04:21,ST,1209.4,g
483,30/10/2024,05:19:21,ST,1209.4,g
484,30/10/2024,05:34:21,ST,1209.4,g
485,30/10/2024,05:49:21,ST,1209.4,g
486,30/10/2024,06:04:21,ST,1209.4,g
487,30/10/2024,06:19:21,ST,1209.4,g
488,30/10/2024,06:34:21,ST,1208.4,g
489,30/10/2024,06:49:21,ST,1208.4,g
490,30/10/2024,07:04:21,ST,1207.4,g
491,30/10/2024,07:19:21,ST,1206.3,g
492,30/10/2024,07:34:21,ST,1204.3,g
493,30/10/2024,07:49:21,ST,1203.3,g
494,30/10/2024,08:04:21,ST,1202.3,g
495,30/10/2024,08:19:21,ST,1201.3,g
496,30/10/2024,08:34:21,ST,1200.3,g
497,30/10/2024,08:49:21,ST,1199.3,g
498,30/10/2024,09:04:21,ST,1197.3,g
499,30/10/2024,09:19:21,ST,1196.2,g
500,30/10/2024,09:34:21,ST,1194.2,g
501,30/10/2024,09:49:21,ST,1193.2,g
502,30/10/2024,10:04:21,ST,1191.2,g
503,30/10/2024,10:19:21,ST,1190.2,g
504,30/10/2024,10:34:21,ST,1188.2,g
505,30/10/2024,10:49:21,ST,1186.1,g
506,30/10/2024,11:04:21,ST,1185.1,g
507,30/10/2024,11:19:21,ST,1183.1,g
508,30/10/2024,11:34:21,ST,1181.1,g
509,30/10/2024,11:49:21,ST,1179.1,g
510,30/10/2024,12:04:21,ST,1177.1,g
511,30/10/2024,12:19:21,ST,1175,g
512,30/10/2024,12:34:21,ST,1173,g
513,30/10/2024,12:49:21,ST,1171,g
514,30/10/2024,13:04:21,ST,1169,g
515,30/10/2024,13:19:21,ST,1167,g
516,30/10/2024,13:34:21,ST,1164.9,g
517,30/10/2024,13:49:21,ST,1161.9,g
518,30/10/2024,14:04:21,ST,1159.9,g
519,30/10/2024,14:19:21,ST,1157.9,g
520,30/10/2024,14:34:21,ST,1154.8,g
521,30/10/2024,14:49:21,ST,1152.8,g
522,30/10/2024,15:04:21,ST,1150.8,g
523,30/10/2024,15:19:21,ST,1148.8,g
524,30/10/2024,15:34:21,ST,1146.8,g
525,30/10/2024,15:49:21,ST,1144.7,g
526,30/10/2024,16:04:21,ST,1142.7,g
527,30/10/2024,16:19:21,ST,1216.9,g
528,30/10/2024,16:34:21,ST,1215.9,g
529,30/10/2024,16:49:21,ST,1213.9,g
530,30/10/2024,17:04:21,ST,1211.8,g
531,30/10/2024,17:19:21,ST,1209.8,g
532,30/10/2024,17:34:21,ST,1207.8,g
533,30/10/2024,17:49:21,ST,1206.8,g
534,30/10/2024,18:04:21,ST,1204.8,g
535,30/10/2024,18:19:21,ST,1202.8,g
536,30/10/2024,18:34:21,ST,1201.7,g
537,30/10/2024,18:49:21,ST,1199.7,g
538,30/10/2024,19:04:21,ST,1197.7,g
539,30/10/2024,19:19:21,ST,1195.7,g
540,30/10/2024,19:34:21,ST,1194.7,g
541,30/10/2024,19:49:21,ST,1192.7,g
542,30/10/2024,20:04:21,ST,1190.6,g
543,30/10/2024,20:19:21,ST,1188.6,g
544,30/10/2024,20:34:21,ST,1187.6,g
545,30/10/2024,20:49:21,ST,1185.6,g
546,30/10/2024,21:04:21,ST,1184.6,g
547,30/10/2024,21:19:21,ST,1182.6,g
548,30/10/2024,21:34:21,ST,1181.5,g
549,30/10/2024,21:49:21,ST,1179.5,g
550,30/10/2024,22:04:21,ST,1178.5,g
551,30/10/2024,22:19:21,ST,1177.5,g
552,30/10/2024,22:34:21,ST,1175.5,g
553,30/10/2024,22:49:21,ST,1174.5,g
554,30/10/2024,23:04:21,ST,1174.5,g
555,30/10/2024,23:19:21,ST,1174.5,g
556,30/10/2024,23:34:21,ST,1174.5,g
557,30/10/2024,23:49:21,ST,1174.5,g
558,31/10/2024,00:04:21,ST,1174.5,g
559,31/10/2024,00:19:21,ST,1174.5,g
560,31/10/2024,00:34:21,ST,1174.5,g
561,31/10/2024,00:49:21,ST,1174.5,g
562,31/10/2024,01:04:21,ST,1174.5,g
