No.,Date,Time,Header,Data,Unit
56,25/10/2024,19:34:15,ST,1283.4,g
57,25/10/2024,19:49:15,ST,1282.4,g
58,25/10/2024,20:04:15,ST,1281.4,g
59,25/10/2024,20:19:15,ST,1280.3,g
60,25/10/2024,20:34:15,ST,1279.3,g
61,25/10/2024,20:49:15,ST,1278.3,g
62,25/10/2024,21:04:15,ST,1277.3,g
63,25/10/2024,21:19:15,ST,1276.3,g
64,25/10/2024,21:34:15,ST,1275.3,g
65,25/10/2024,21:49:15,ST,1274.3,g
66,25/10/2024,22:04:15,ST,1273.3,g
67,25/10/2024,22:19:15,ST,1272.3,g
68,25/10/2024,22:34:15,ST,1271.3,g
69,25/10/2024,22:49:15,ST,1270.2,g
70,25/10/2024,23:04:15,ST,1270.2,g
71,25/10/2024,23:19:15,ST,1270.2,g
72,25/10/2024,23:34:15,ST,1269.2,g
73,25/10/2024,23:49:15,ST,1269.2,g
74,26/10/2024,00:04:15,ST,1269.2,g
75,26/10/2024,00:19:15,ST,1269.2,g
76,26/10/2024,00:34:15,ST,1269.2,g
77,26/10/2024,00:49:15,ST,1268.2,g
78,26/10/2024,01:04:15,ST,1268.2,g
79,26/10/2024,01:19:15,ST,1268.2,g
80,26/10/2024,01:34:15,ST,1268.2,g
81,26/10/2024,01:49:15,ST,1268.2,g
82,26/10/2024,02:04:15,ST,1267.2,g
83,26/10/2024,02:19:15,ST,1267.2,g
84,26/10/2024,02:34:15,ST,1267.2,g
85,26/10/2024,02:49:15,ST,1267.2,g
86,26/10/2024,03:04:15,ST,1267.2,g
87,26/10/2024,03:19:15,ST,1267.2,g
88,26/10/2024,03:34:15,ST,1266.2,g
89,26/10/2024,03:49:15,ST,1266.2,g
90,26/10/2024,04:04:15,ST,1266.2,g
91,26/10/2024,04:19:15,ST,1266.2,g
92,26/10/2024,04:34:15,ST,1266.2,g
93,26/10/2024,04:49:15,ST,1266.2,g
94,26/10/2024,05:04:15,ST,1265.2,g
95,26/10/2024,05:19:15,ST,1265.2,g
96,26/10/2024,05:34:15,ST,1265.2,g
97,26/10/2024,05:49:15,ST,1265.2,g
98,26/10/2024,06:04:15,ST,1265.2,g
99,26/10/2024,06:19:15,ST,1264.2,g
100,26/10/2024,06:34:15,ST,1264.2,g
101,26/10/2024,06:49:15,ST,1264.2,g
102,26/10/2024,07:04:15,ST,1263.2,g
103,26/10/2024,07:19:15,ST,1262.2,g
104,26/10/2024,07:34:15,ST,1262.2,g
105,26/10/2024,07:49:15,ST,1261.2,g
106,26/10/2024,08:04:15,ST,1260.1,g
107,26/10/2024,08:19:15,ST,1259.1,g
108,26/10/2024,08:34:15,ST,1258.1,g
109,26/10/2024,08:49:15,ST,1257.1,g
110,26/10/2024,09:04:15,ST,1256.1,g
111,26/10/2024,09:19:15,ST,1255.1,g
112,26/10/2024,09:34:15,ST,1255.1,g
113,26/10/2024,09:49:15,ST,1254.1,g
114,26/10/2024,10:04:15,ST,1253.1,g
115,26/10/2024,10:19:15,ST,1251.1,g
116,26/10/2024,10:34:15,ST,1250,g
117,26/10/2024,10:49:15,ST,1249,g
118,26/10/2024,11:04:15,ST,1247,g
119,26/10/2024,11:19:15,ST,1246,g
120,26/10/2024,11:34:15,ST,1245,g
121,26/10/2024,11:49:15,ST,1243,g
122,26/10/2024,12:04:15,ST,1242,g
123,26/10/2024,12:19:15,ST,1239.9,g
124,26/10/2024,12:34:15,ST,1237.9,g
125,26/10/2024,12:49:15,ST,1236.9,g
126,26/10/2024,13:04:15,ST,1234.9,g
127,26/10/2024,13:19:15,ST,1232.9,g
128,26/10/2024,13:34:15,ST,1231.9,g
129,26/10/2024,13:49:15,ST,1229.8,g
130,26/10/2024,14:04:15,ST,1228.8,g
131,26/10/2024,14:19:15,ST,1226.8,g
132,26/10/2024,14:34:15,ST,1225.8,g
133,26/10/2024,14:49:15,ST,1223.8,g
134,26/10/2024,15:04:15,ST,1222.8,g
135,26/10/2024,15:17:58,ST,1220.8,g
136,26/10/2024,15:32:58,ST,1218.6,g
137,26/10/2024,15:47:58,ST,1217.6,g
138,26/10/2024,16:02:58,ST,1215.6,g
139,26/10/2024,16:17:58,ST,1214.6,g
140,26/10/2024,16:32:58,ST,1213.6,g
141,26/10/2024,16:47:58,ST,1211.6,g
142,26/10/2024,17:02:58,ST,1210.6,g
143,26/10/2024,17:17:58,ST,1208.5,g
144,26/10/2024,17:32:58,ST,1207.5,g
145,26/10/2024,17:47:58,ST,1206.5,g
146,26/10/2024,18:02:58,ST,1204.5,g
147,26/10/2024,18:17:58,ST,1203.5,g
148,26/10/2024,18:32:58,ST,1202.5,g
149,26/10/2024,18:47:58,ST,1200.5,g
150,26/10/2024,19:02:58,ST,1199.5,g
151,26/10/2024,19:17:58,ST,1197.4,g
152,26/10/2024,19:32:58,ST,1196.4,g
153,26/10/2024,19:47:58,ST,1194.4,g
154,26/10/2024,20:02:58,ST,1193.4,g
155,26/10/2024,20:17:58,ST,1192.4,g
156,26/10/2024,20:32:58,ST,1190.4,g
157,26/10/2024,20:47:58,ST,1189.4,g
158,26/10/2024,21:02:58,ST,1188.3,g
159,26/10/2024,21:17:58,ST,1187.3,g
160,26/10/2024,21:32:58,ST,1186.3,g
161,26/10/2024,21:47:58,ST,1185.3,g
162,26/10/2024,22:02:58,ST,1184.3,g
163,26/10/2024,22:17:58,ST,1183.3,g
164,26/10/2024,22:32:58,ST,1182.3,g
165,26/10/2024,22:47:58,ST,1181.3,g
166,26/10/2024,23:02:58,ST,1180.3,g
167,26/10/2024,23:17:58,ST,1180.3,g
168,26/10/2024,23:32:58,ST,1180.3,g
169,26/10/2024,23:47:58,ST,1180.3,g
170,27/10/2024,00:02:58,ST,1180.3,g
171,27/10/2024,00:17:58,ST,1179.3,g
172,27/10/2024,00:32:58,ST,1179.3,g
173,27/10/2024,00:47:58,ST,1179.3,g
174,27/10/2024,01:02:58,ST,1179.3,g
175,27/10/2024,01:17:58,ST,1179.3,g
176,27/10/2024,01:32:58,ST,1178.2,g
177,27/10/2024,01:47:58,ST,1178.2,g
178,27/10/2024,02:02:58,ST,1178.2,g
179,27/10/2024,02:17:58,ST,1178.2,g
180,27/10/2024,02:32:58,ST,1178.2,g
181,27/10/2024,02:47:58,ST,1178.2,g
182,27/10/2024,02:02:58,ST,1177.2,g
183,27/10/2024,02:17:58,ST,1177.2,g
184,27/10/2024,02:32:58,ST,1177.2,g
185,27/10/2024,02:47:58,ST,1177.2,g
186,27/10/2024,03:02:58,ST,1177.2,g
187,27/10/2024,03:17:58,ST,1177.2,g
188,27/10/2024,03:32:58,ST,1176.2,g
189,27/10/2024,03:47:58,ST,1176.2,g
190,27/10/2024,04:02:58,ST,1176.2,g
191,27/10/2024,04:17:58,ST,1176.2,g
192,27/10/2024,04:32:58,ST,1176.2,g
193,27/10/2024,04:47:58,ST,1176.2,g
194,27/10/2024,05:02:58,ST,1175.2,g
195,27/10/2024,05:17:58,ST,1175.2,g
196,27/10/2024,05:32:58,ST,1175.2,g
197,27/10/2024,05:47:58,ST,1175.2,g
198,27/10/2024,06:02:58,ST,1175.2,g
199,27/10/2024,06:17:58,ST,1174.2,g
200,27/10/2024,06:32:58,ST,1174.2,g
201,27/10/2024,06:47:58,ST,1174.2,g
202,27/10/2024,07:02:58,ST,1173.2,g
203,27/10/2024,07:17:58,ST,1172.2,g
204,27/10/2024,07:32:58,ST,1171.2,g
205,27/10/2024,07:47:58,ST,1170.2,g
206,27/10/2024,08:02:58,ST,1169.2,g
207,27/10/2024,08:17:58,ST,1168.1,g
208,27/10/2024,08:32:58,ST,1167.1,g
209,27/10/2024,08:47:58,ST,1166.1,g
210,27/10/2024,09:02:58,ST,1165.1,g
211,27/10/2024,09:17:58,ST,1164.1,g
212,27/10/2024,09:32:58,ST,1163.1,g
213,27/10/2024,09:47:58,ST,1161.1,g
214,27/10/2024,10:02:58,ST,1160.1,g
215,27/10/2024,10:17:58,ST,1158,g
216,27/10/2024,10:32:58,ST,1157,g
217,27/10/2024,10:47:58,ST,1155,g
218,27/10/2024,11:02:58,ST,1153,g
219,27/10/2024,11:17:58,ST,1151,g
220,27/10/2024,11:32:58,ST,1149,g
221,27/10/2024,11:47:58,ST,1147.9,g
222,27/10/2024,12:02:58,ST,1145.9,g
223,27/10/2024,12:17:58,ST,1144.9,g
224,27/10/2024,12:32:58,ST,1142.9,g
225,27/10/2024,12:47:58,ST,1140.9,g
226,27/10/2024,13:02:58,ST,1139.9,g
227,27/10/2024,13:17:58,ST,1137.8,g
228,27/10/2024,13:32:58,ST,1135.8,g
229,27/10/2024,13:47:58,ST,1133.8,g
230,27/10/2024,14:02:58,ST,1131.8,g
231,27/10/2024,14:17:58,ST,1130.8,g
232,27/10/2024,14:32:58,ST,1128.8,g
233,27/10/2024,14:47:58,ST,1129,g
234,27/10/2024,15:02:58,ST,1117.9,g
235,27/10/2024,15:17:58,ST,1115.9,g
236,27/10/2024,15:32:58,ST,1113.9,g
237,27/10/2024,15:47:58,ST,1111.9,g
238,27/10/2024,16:02:58,ST,1109.8,g
239,27/10/2024,16:17:58,ST,1107.8,g
240,27/10/2024,16:32:58,ST,1106.8,g
241,27/10/2024,16:47:58,ST,1104.8,g
242,27/10/2024,17:02:58,ST,1102.8,g
243,27/10/2024,17:17:58,ST,1101.8,g
244,27/10/2024,17:32:58,ST,1099.7,g
245,27/10/2024,17:47:58,ST,1098.7,g
246,27/10/2024,18:02:58,ST,1096.7,g
247,27/10/2024,18:17:58,ST,1095.7,g
248,27/10/2024,18:32:58,ST,1094.7,g
249,27/10/2024,18:47:58,ST,1092.7,g
250,27/10/2024,19:02:58,ST,1091.7,g
251,27/10/2024,19:17:58,ST,1090.6,g
252,27/10/2024,19:32:58,ST,1089.6,g
253,27/10/2024,19:47:58,ST,1088.6,g
254,27/10/2024,20:02:58,ST,1086.6,g
255,27/10/2024,20:17:58,ST,1085.6,g
256,27/10/2024,20:32:58,ST,1084.6,g
257,27/10/2024,20:47:58,ST,1083.6,g
258,27/10/2024,21:02:58,ST,1082.6,g
259,27/10/2024,21:17:58,ST,1081.6,g
260,27/10/2024,21:32:58,ST,1080.5,g
261,27/10/2024,21:47:58,ST,1079.5,g
262,27/10/2024,22:02:58,ST,1078.5,g
263,27/10/2024,22:17:58,ST,1077.5,g
264,27/10/2024,22:32:58,ST,1076.5,g
265,27/10/2024,22:47:58,ST,1075.5,g
266,27/10/2024,23:02:58,ST,1075.5,g
267,27/10/2024,23:17:58,ST,1075.5,g
268,27/10/2024,23:32:58,ST,1075.5,g
269,27/10/2024,23:47:58,ST,1075.5,g
270,28/10/2024,00:02:58,ST,1075.5,g
271,28/10/2024,00:17:58,ST,1075.5,g
272,28/10/2024,00:32:58,ST,1075.5,g
273,28/10/2024,00:47:58,ST,1075.5,g
274,28/10/2024,01:02:58,ST,1075.5,g
275,28/10/2024,01:17:58,ST,1075.5,g
276,28/10/2024,01:32:58,ST,1074.5,g
277,28/10/2024,01:47:58,ST,1074.5,g
278,28/10/2024,02:02:58,ST,1074.5,g
279,28/10/2024,02:17:58,ST,1074.5,g
280,28/10/2024,02:32:58,ST,1074.5,g
281,28/10/2024,02:47:58,ST,1074.5,g
282,28/10/2024,03:02:58,ST,1073.5,g
283,28/10/2024,03:17:58,ST,1073.5,g
284,28/10/2024,03:32:58,ST,1073.5,g
285,28/10/2024,03:47:58,ST,1073.5,g
286,28/10/2024,04:02:58,ST,1073.5,g
287,28/10/2024,04:17:58,ST,1073.5,g
288,28/10/2024,04:32:58,ST,1072.5,g
289,28/10/2024,04:47:58,ST,1072.5,g
290,28/10/2024,05:02:58,ST,1072.5,g
291,28/10/2024,05:17:58,ST,1072.5,g
292,28/10/2024,05:32:58,ST,1072.5,g
293,28/10/2024,05:47:58,ST,1072.5,g
294,28/10/2024,06:02:58,ST,1071.5,g
295,28/10/2024,06:17:58,ST,1071.5,g
296,28/10/2024,06:32:58,ST,1071.5,g
297,28/10/2024,06:47:58,ST,1071.5,g
298,28/10/2024,07:02:58,ST,1070.4,g
299,28/10/2024,07:17:58,ST,1068.4,g
300,28/10/2024,07:32:58,ST,1067.4,g
301,28/10/2024,07:47:58,ST,1066.4,g
302,28/10/2024,08:02:58,ST,1065.4,g
303,28/10/2024,08:17:58,ST,1064.4,g
304,28/10/2024,08:32:58,ST,1063.4,g
305,28/10/2024,08:47:58,ST,1210.3,g
306,28/10/2024,09:02:58,ST,1209.3,g
307,28/10/2024,09:17:58,ST,1208.3,g
308,28/10/2024,09:32:58,ST,1207.3,g
309,28/10/2024,09:47:58,ST,1205.2,g
310,28/10/2024,10:02:58,ST,1204.2,g
311,28/10/2024,10:17:58,ST,1202.2,g
312,28/10/2024,10:32:58,ST,1201.2,g
313,28/10/2024,10:47:58,ST,1199.2,g
314,28/10/2024,11:02:58,ST,1196.1,g
315,28/10/2024,11:17:58,ST,1194.1,g
316,28/10/2024,11:32:58,ST,1192.1,g
317,28/10/2024,11:47:58,ST,1190.1,g
318,28/10/2024,12:02:58,ST,1188.1,g
319,28/10/2024,12:17:58,ST,1185,g
320,28/10/2024,12:32:58,ST,1183,g
321,28/10/2024,12:47:58,ST,1181,g
322,28/10/2024,13:02:58,ST,1179,g
323,28/10/2024,13:17:58,ST,1175.9,g
324,28/10/2024,13:32:58,ST,1173.9,g
325,28/10/2024,13:47:58,ST,1171.9,g
326,28/10/2024,14:02:58,ST,1169.9,g
327,28/10/2024,14:17:58,ST,1167.9,g
328,28/10/2024,14:32:58,ST,1166.9,g
329,28/10/2024,14:47:58,ST,1164.8,g
330,28/10/2024,15:02:58,ST,1162.8,g
331,28/10/2024,15:17:58,ST,1161.8,g
332,28/10/2024,15:32:58,ST,1159.8,g
333,28/10/2024,15:47:58,ST,1158.8,g
334,28/10/2024,16:02:58,ST,1202.5,g
335,28/10/2024,16:17:58,ST,1200.5,g
336,28/10/2024,16:32:58,ST,1198.5,g
337,28/10/2024,16:47:58,ST,1197.5,g
338,28/10/2024,17:02:58,ST,1195.4,g
339,28/10/2024,17:17:58,ST,1194.4,g
340,28/10/2024,17:32:58,ST,1192.4,g
341,28/10/2024,17:47:58,ST,1191.4,g
342,28/10/2024,18:02:58,ST,1189.4,g
343,28/10/2024,18:17:58,ST,1188.4,g
344,28/10/2024,18:32:58,ST,1186.4,g
345,28/10/2024,18:47:58,ST,1185.3,g
346,28/10/2024,19:02:58,ST,1183.3,g
347,28/10/2024,19:17:58,ST,1182.3,g
348,28/10/2024,19:32:58,ST,1180.3,g
349,28/10/2024,19:47:58,ST,1179.3,g
350,28/10/2024,20:02:58,ST,1177.3,g
351,28/10/2024,20:17:58,ST,1176.3,g
352,28/10/2024,20:32:58,ST,1175.2,g
353,28/10/2024,20:47:58,ST,1174.2,g
354,28/10/2024,21:02:58,ST,1172.2,g
355,28/10/2024,21:17:58,ST,1171.2,g
356,28/10/2024,21:32:58,ST,1170.2,g
357,28/10/2024,21:47:58,ST,1169.2,g
358,28/10/2024,22:02:58,ST,1167.2,g
359,28/10/2024,22:17:58,ST,1166.2,g
360,28/10/2024,22:32:58,ST,1165.1,g
361,28/10/2024,22:47:58,ST,1164.1,g
362,28/10/2024,23:02:58,ST,1164.1,g
363,28/10/2024,23:17:58,ST,1164.1,g
364,28/10/2024,23:32:58,ST,1164.1,g
365,28/10/2024,23:47:58,ST,1164.1,g
366,29/10/2024,00:02:58,ST,1164.1,g
367,29/10/2024,00:17:58,ST,1164.1,g
368,29/10/2024,00:32:58,ST,1163.1,g
369,29/10/2024,00:47:58,ST,1163.1,g
370,29/10/2024,01:02:58,ST,1163.1,g
371,29/10/2024,01:17:58,ST,1163.1,g
372,29/10/2024,01:32:58,ST,1162.1,g
373,29/10/2024,01:47:58,ST,1162.1,g
374,29/10/2024,02:02:58,ST,1162.1,g
375,29/10/2024,02:17:58,ST,1162.1,g
376,29/10/2024,02:32:58,ST,1162.1,g
377,29/10/2024,02:47:58,ST,1161.1,g
378,29/10/2024,03:02:58,ST,1161.1,g
379,29/10/2024,03:17:58,ST,1161.1,g
380,29/10/2024,03:32:58,ST,1161.1,g
381,29/10/2024,03:47:58,ST,1161.1,g
382,29/10/2024,04:02:58,ST,1161.1,g
383,29/10/2024,04:17:58,ST,1160.1,g
384,29/10/2024,04:32:58,ST,1160.1,g
385,29/10/2024,04:47:58,ST,1160.1,g
386,29/10/2024,05:02:58,ST,1160.1,g
387,29/10/2024,05:17:58,ST,1160.1,g
388,29/10/2024,05:32:58,ST,1159.1,g
389,29/10/2024,05:47:58,ST,1159.1,g
390,29/10/2024,06:02:58,ST,1159.1,g
391,29/10/2024,06:17:58,ST,1159.1,g
392,29/10/2024,06:32:58,ST,1158.1,g
393,29/10/2024,06:47:58,ST,1158.1,g
394,29/10/2024,07:02:58,ST,1157.1,g
395,29/10/2024,07:17:58,ST,1156.1,g
396,29/10/2024,07:32:58,ST,1155.1,g
397,29/10/2024,07:47:58,ST,1154,g
398,29/10/2024,08:02:58,ST,1152,g
399,29/10/2024,08:17:58,ST,1151,g
400,29/10/2024,08:32:58,ST,1150,g
401,29/10/2024,08:47:58,ST,1149,g
402,29/10/2024,09:02:58,ST,1147,g
403,29/10/2024,09:17:58,ST,1145,g
404,29/10/2024,09:32:58,ST,1143.9,g
405,29/10/2024,09:47:58,ST,1141.9,g
406,29/10/2024,10:02:58,ST,1140.9,g
407,29/10/2024,10:17:58,ST,1138.9,g
408,29/10/2024,10:32:58,ST,1136.9,g
409,29/10/2024,10:47:58,ST,1134.9,g
410,29/10/2024,11:02:58,ST,1133.8,g
411,29/10/2024,11:17:58,ST,1131.8,g
412,29/10/2024,11:32:58,ST,1129.8,g
413,29/10/2024,11:47:58,ST,1126.8,g
414,29/10/2024,12:02:58,ST,1124.8,g
415,29/10/2024,12:17:58,ST,1122.7,g
416,29/10/2024,12:32:58,ST,1119.7,g
417,29/10/2024,12:47:58,ST,1116.7,g
418,29/10/2024,13:02:58,ST,1113.6,g
419,29/10/2024,13:17:58,ST,1111.6,g
420,29/10/2024,13:32:58,ST,1109.6,g
421,29/10/2024,13:47:58,ST,1107.6,g
422,29/10/2024,14:02:58,ST,1104.6,g
423,29/10/2024,14:17:58,ST,1102.5,g
424,29/10/2024,14:32:58,ST,1101.5,g
425,29/10/2024,14:47:58,ST,1099.5,g
426,29/10/2024,15:02:58,ST,1097.5,g
427,29/10/2024,15:17:58,ST,1205.1,g
428,29/10/2024,15:32:58,ST,1203,g
429,29/10/2024,15:47:58,ST,1201,g
430,29/10/2024,16:02:58,ST,1200,g
431,29/10/2024,16:17:58,ST,1198,g
432,29/10/2024,16:32:58,ST,1196,g
433,29/10/2024,16:47:58,ST,1195,g
434,29/10/2024,17:02:58,ST,1192.9,g
435,29/10/2024,17:17:58,ST,1191.9,g
436,29/10/2024,17:32:58,ST,1189.9,g
437,29/10/2024,17:47:58,ST,1187.9,g
438,29/10/2024,18:02:58,ST,1189,g
439,29/10/2024,18:17:58,ST,1186,g
440,29/10/2024,18:32:58,ST,1184,g
441,29/10/2024,18:47:58,ST,1183,g
442,29/10/2024,19:02:58,ST,1180.9,g
443,29/10/2024,19:17:58,ST,1179.9,g
444,29/10/2024,19:32:58,ST,1177.9,g
445,29/10/2024,19:47:58,ST,1175.9,g
446,29/10/2024,20:02:58,ST,1174.9,g
447,29/10/2024,20:17:58,ST,1172.9,g
448,29/10/2024,20:32:58,ST,1171.9,g
449,29/10/2024,20:47:58,ST,1169.8,g
450,29/10/2024,21:02:58,ST,1168.8,g
451,29/10/2024,21:17:58,ST,1166.8,g
452,29/10/2024,21:32:58,ST,1165.8,g
453,29/10/2024,21:47:58,ST,1164.8,g
454,29/10/2024,22:02:58,ST,1162.8,g
455,29/10/2024,22:17:58,ST,1161.8,g
456,29/10/2024,22:32:58,ST,1160.7,g
457,29/10/2024,22:47:58,ST,1158.7,g
458,29/10/2024,23:02:58,ST,1158.7,g
459,29/10/2024,23:17:58,ST,1158.7,g
460,29/10/2024,23:32:58,ST,1158.7,g
461,29/10/2024,23:47:58,ST,1158.7,g
462,30/10/2024,00:02:58,ST,1158.7,g
463,30/10/2024,00:17:58,ST,1157.7,g
464,30/10/2024,00:32:58,ST,1157.7,g
465,30/10/2024,00:47:58,ST,1157.7,g
466,30/10/2024,01:02:58,ST,1156.7,g
467,30/10/2024,01:17:58,ST,1156.7,g
468,30/10/2024,01:32:58,ST,1156.7,g
469,30/10/2024,01:47:58,ST,1156.7,g
470,30/10/2024,02:02:58,ST,1155.7,g
471,30/10/2024,02:17:58,ST,1155.7,g
472,30/10/2024,02:32:58,ST,1155.7,g
473,30/10/2024,02:47:58,ST,1155.7,g
474,30/10/2024,03:02:58,ST,1154.7,g
475,30/10/2024,03:17:58,ST,1154.7,g
476,30/10/2024,03:32:58,ST,1154.7,g
477,30/10/2024,03:47:58,ST,1154.7,g
478,30/10/2024,04:02:58,ST,1154.7,g
479,30/10/2024,04:17:58,ST,1153.7,g
480,30/10/2024,04:32:58,ST,1153.7,g
481,30/10/2024,04:47:58,ST,1153.7,g
482,30/10/2024,05:02:58,ST,1153.7,g
483,30/10/2024,05:17:58,ST,1153.7,g
484,30/10/2024,05:32:58,ST,1152.7,g
485,30/10/2024,05:47:58,ST,1152.7,g
486,30/10/2024,06:02:58,ST,1152.7,g
487,30/10/2024,06:17:58,ST,1152.7,g
488,30/10/2024,06:32:58,ST,1151.7,g
489,30/10/2024,06:47:58,ST,1151.7,g
490,30/10/2024,07:02:58,ST,1150.6,g
491,30/10/2024,07:17:58,ST,1149.6,g
492,30/10/2024,07:32:58,ST,1147.6,g
493,30/10/2024,07:47:58,ST,1146.6,g
494,30/10/2024,08:02:58,ST,1145.6,g
495,30/10/2024,08:17:58,ST,1144.6,g
496,30/10/2024,08:32:58,ST,1142.6,g
497,30/10/2024,08:47:58,ST,1141.6,g
498,30/10/2024,09:02:58,ST,1140.5,g
499,30/10/2024,09:17:58,ST,1138.5,g
500,30/10/2024,09:32:58,ST,1137.5,g
501,30/10/2024,09:47:58,ST,1135.5,g
502,30/10/2024,10:02:58,ST,1133.5,g
503,30/10/2024,10:17:58,ST,1132.5,g
504,30/10/2024,10:32:58,ST,1130.4,g
505,30/10/2024,10:47:58,ST,1129.4,g
506,30/10/2024,11:02:58,ST,1127.4,g
507,30/10/2024,11:17:58,ST,1125.4,g
508,30/10/2024,11:32:58,ST,1123.4,g
509,30/10/2024,11:47:58,ST,1121.4,g
510,30/10/2024,12:02:58,ST,1119.3,g
511,30/10/2024,12:17:58,ST,1117.3,g
512,30/10/2024,12:32:58,ST,1115.3,g
513,30/10/2024,12:47:58,ST,1113.3,g
514,30/10/2024,13:02:58,ST,1111.3,g
515,30/10/2024,13:17:58,ST,1109.2,g
516,30/10/2024,13:32:58,ST,1106.2,g
517,30/10/2024,13:47:58,ST,1104.2,g
518,30/10/2024,14:02:58,ST,1102.2,g
519,30/10/2024,14:17:58,ST,1100.1,g
520,30/10/2024,14:32:58,ST,1097.1,g
521,30/10/2024,14:47:58,ST,1095.1,g
522,30/10/2024,15:02:58,ST,1093.1,g
523,30/10/2024,15:17:58,ST,1091.1,g
524,30/10/2024,15:32:58,ST,1089,g
525,30/10/2024,15:47:58,ST,1087,g
526,30/10/2024,16:02:58,ST,1085,g
527,30/10/2024,16:17:58,ST,1204.9,g
528,30/10/2024,16:32:58,ST,1203.4,g
529,30/10/2024,16:47:58,ST,1201.4,g
530,30/10/2024,17:02:58,ST,1199.3,g
531,30/10/2024,17:17:58,ST,1197.3,g
532,30/10/2024,17:32:58,ST,1196.3,g
533,30/10/2024,17:47:58,ST,1194.3,g
534,30/10/2024,18:02:58,ST,1192.3,g
535,30/10/2024,18:17:58,ST,1190.3,g
536,30/10/2024,18:32:58,ST,1189.2,g
537,30/10/2024,18:47:58,ST,1187.2,g
538,30/10/2024,19:02:58,ST,1185.2,g
539,30/10/2024,19:17:58,ST,1183.2,g
540,30/10/2024,19:32:58,ST,1182.2,g
541,30/10/2024,19:47:58,ST,1180.2,g
542,30/10/2024,20:02:58,ST,1178.1,g
543,30/10/2024,20:17:58,ST,1176.1,g
544,30/10/2024,20:32:58,ST,1175.1,g
545,30/10/2024,20:47:58,ST,1173.1,g
546,30/10/2024,21:02:58,ST,1172.1,g
547,30/10/2024,21:17:58,ST,1170.1,g
548,30/10/2024,21:32:58,ST,1169,g
549,30/10/2024,21:47:58,ST,1167,g
550,30/10/2024,22:02:58,ST,1166,g
551,30/10/2024,22:17:58,ST,1165,g
552,30/10/2024,22:32:58,ST,1163,g
553,30/10/2024,22:47:58,ST,1162,g
554,30/10/2024,23:02:58,ST,1162,g
555,30/10/2024,23:17:58,ST,1162,g
556,30/10/2024,23:32:58,ST,1162,g
557,30/10/2024,23:47:58,ST,1162,g
558,31/10/2024,00:02:58,ST,1161,g
559,31/10/2024,00:17:58,ST,1161,g
560,31/10/2024,00:32:58,ST,1161,g
561,31/10/2024,00:47:58,ST,1161,g
562,31/10/2024,01:02:58,ST,1160,g
