No.,Date,Time,Header,Data,Unit
584,31/10/2024,06:35:03,ST,933.3,g
585,31/10/2024,06:50:03,ST,933.3,g
586,31/10/2024,07:05:03,ST,932.3,g
587,31/10/2024,07:20:03,ST,930.3,g
588,31/10/2024,07:35:03,ST,930.3,g
589,31/10/2024,07:50:03,ST,929.3,g
590,31/10/2024,08:05:03,ST,928.3,g
591,31/10/2024,08:20:03,ST,927.3,g
592,31/10/2024,08:35:03,ST,927.3,g
593,31/10/2024,08:50:03,ST,926.3,g
594,31/10/2024,09:05:03,ST,925.3,g
595,31/10/2024,09:20:03,ST,924.3,g
596,31/10/2024,09:35:03,ST,923.2,g
597,31/10/2024,09:50:03,ST,922.2,g
598,31/10/2024,10:05:03,ST,921.2,g
599,31/10/2024,10:20:03,ST,920.2,g
600,31/10/2024,10:35:03,ST,919.2,g
601,31/10/2024,10:50:03,ST,918.2,g
602,31/10/2024,11:05:03,ST,917.2,g
603,31/10/2024,11:20:03,ST,916.2,g
604,31/10/2024,11:35:03,ST,915.2,g
605,31/10/2024,11:50:03,ST,914.2,g
606,31/10/2024,12:05:03,ST,913.1,g
607,31/10/2024,12:20:03,ST,912.1,g
608,31/10/2024,12:35:03,ST,911.1,g
609,31/10/2024,12:50:03,ST,910.1,g
610,31/10/2024,13:05:03,ST,909,g
611,31/10/2024,13:20:03,ST,908,g
612,31/10/2024,13:35:03,ST,907,g
613,31/10/2024,13:50:03,ST,906,g
614,31/10/2024,14:05:03,ST,905,g
615,31/10/2024,14:20:03,ST,905,g
616,31/10/2024,14:35:03,ST,904,g
617,31/10/2024,14:50:03,ST,902.9,g
618,31/10/2024,15:05:03,ST,901.9,g
619,31/10/2024,15:20:03,ST,901.9,g
620,31/10/2024,15:35:03,ST,900.9,g
621,31/10/2024,15:50:03,ST,898.9,g
622,31/10/2024,16:05:03,ST,897.9,g
623,31/10/2024,16:20:03,ST,896.9,g
624,31/10/2024,16:35:03,ST,1009.4,g
625,31/10/2024,16:50:03,ST,1009.4,g
626,31/10/2024,17:05:03,ST,1008.4,g
627,31/10/2024,17:20:03,ST,1007.4,g
628,31/10/2024,17:35:03,ST,1007.4,g
629,31/10/2024,17:50:03,ST,1006.4,g
630,31/10/2024,18:05:03,ST,1005.4,g
631,31/10/2024,18:20:03,ST,1004.4,g
632,31/10/2024,18:35:03,ST,1004.4,g
633,31/10/2024,18:50:03,ST,1003.4,g
634,31/10/2024,19:05:03,ST,1002.4,g
635,31/10/2024,19:20:03,ST,1001.4,g
636,31/10/2024,19:35:03,ST,1000.3,g
637,31/10/2024,19:50:03,ST,999.3,g
638,31/10/2024,20:05:03,ST,998.3,g
639,31/10/2024,20:20:03,ST,997.3,g
640,31/10/2024,20:35:03,ST,996.3,g
641,31/10/2024,20:50:03,ST,995.3,g
642,31/10/2024,21:05:03,ST,994.3,g
643,31/10/2024,21:20:03,ST,993.3,g
644,31/10/2024,21:35:03,ST,993.3,g
645,31/10/2024,21:50:03,ST,992.3,g
646,31/10/2024,22:05:03,ST,991.3,g
647,31/10/2024,22:20:03,ST,990.2,g
648,31/10/2024,22:35:03,ST,989.2,g
649,31/10/2024,22:50:03,ST,989.2,g
650,31/10/2024,23:05:03,ST,989.2,g
651,31/10/2024,23:20:03,ST,989.2,g
652,31/10/2024,23:35:03,ST,989.2,g
653,31/10/2024,23:50:03,ST,989.2,g
654,01/11/2024,00:05:03,ST,989.2,g
655,01/11/2024,00:20:03,ST,989.2,g
656,01/11/2024,00:35:03,ST,989.2,g
657,01/11/2024,00:50:03,ST,989.2,g
658,01/11/2024,01:05:03,ST,989.2,g
659,01/11/2024,01:20:03,ST,989.2,g
660,01/11/2024,01:35:03,ST,989.2,g
661,01/11/2024,01:50:03,ST,988.2,g
662,01/11/2024,02:05:03,ST,988.2,g
663,01/11/2024,02:20:03,ST,988.2,g
664,01/11/2024,02:35:03,ST,988.2,g
665,01/11/2024,02:50:03,ST,988.2,g
666,01/11/2024,03:05:03,ST,988.2,g
667,01/11/2024,03:20:03,ST,987.2,g
668,01/11/2024,03:35:03,ST,987.2,g
669,01/11/2024,03:50:03,ST,987.2,g
670,01/11/2024,04:05:03,ST,987.2,g
671,01/11/2024,04:20:03,ST,987.2,g
672,01/11/2024,04:35:03,ST,987.2,g
673,01/11/2024,04:50:03,ST,987.2,g
674,01/11/2024,05:05:03,ST,987.2,g
675,01/11/2024,05:20:03,ST,987.2,g
676,01/11/2024,05:35:03,ST,986.2,g
677,01/11/2024,05:50:03,ST,986.2,g
678,01/11/2024,06:05:03,ST,986.2,g
679,01/11/2024,06:20:03,ST,986.2,g
680,01/11/2024,06:35:03,ST,986.2,g
681,01/11/2024,06:50:03,ST,986.2,g
682,01/11/2024,07:05:03,ST,984.2,g
683,01/11/2024,07:20:03,ST,983.2,g
684,01/11/2024,07:35:03,ST,982.2,g
685,01/11/2024,07:50:03,ST,981.2,g
686,01/11/2024,08:05:03,ST,980.1,g
687,01/11/2024,08:20:03,ST,979.1,g
688,01/11/2024,08:35:03,ST,978.1,g
689,01/11/2024,08:50:03,ST,978.1,g
690,01/11/2024,09:05:03,ST,977.1,g
691,01/11/2024,09:20:03,ST,976.1,g
692,01/11/2024,09:35:03,ST,975.1,g
693,01/11/2024,09:50:03,ST,974.1,g
694,01/11/2024,10:05:03,ST,973.1,g
695,01/11/2024,10:20:03,ST,972.1,g
696,01/11/2024,10:35:03,ST,971.1,g
697,01/11/2024,10:50:03,ST,970,g
698,01/11/2024,11:05:03,ST,969,g
699,01/11/2024,11:20:03,ST,967,g
700,01/11/2024,11:35:03,ST,966,g
701,01/11/2024,11:50:03,ST,965,g
702,01/11/2024,12:05:03,ST,964,g
703,01/11/2024,12:20:03,ST,963,g
704,01/11/2024,12:35:03,ST,962,g
705,01/11/2024,12:50:03,ST,961,g
706,01/11/2024,13:05:03,ST,958.9,g
707,01/11/2024,13:20:03,ST,957.9,g
708,01/11/2024,13:35:03,ST,956.9,g
709,01/11/2024,13:50:03,ST,955.9,g
710,01/11/2024,14:05:03,ST,954.9,g
711,01/11/2024,14:20:03,ST,953.9,g
712,01/11/2024,14:35:03,ST,951.9,g
713,01/11/2024,14:50:03,ST,950.9,g
714,01/11/2024,15:05:03,ST,949.8,g
715,01/11/2024,15:20:03,ST,948.8,g
716,01/11/2024,15:35:03,ST,947.8,g
717,01/11/2024,15:50:03,ST,946.8,g
718,01/11/2024,16:05:03,ST,945.8,g
719,01/11/2024,16:20:03,ST,943.8,g
720,01/11/2024,16:35:03,ST,942.8,g
721,01/11/2024,16:50:03,ST,941.8,g
722,01/11/2024,17:05:03,ST,940.8,g
723,01/11/2024,17:20:03,ST,939.7,g
724,01/11/2024,17:35:03,ST,938.7,g
725,01/11/2024,17:50:03,ST,937.7,g
726,01/11/2024,18:05:03,ST,936.7,g
727,01/11/2024,18:20:03,ST,935.7,g
728,01/11/2024,18:35:03,ST,934.7,g
729,01/11/2024,18:50:03,ST,933.7,g
730,01/11/2024,19:05:03,ST,932.7,g
731,01/11/2024,19:20:03,ST,931.7,g
732,01/11/2024,19:35:03,ST,929.6,g
733,01/11/2024,19:50:03,ST,929.6,g
734,01/11/2024,20:05:03,ST,928.6,g
735,01/11/2024,20:20:03,ST,927.6,g
736,01/11/2024,20:35:03,ST,926.6,g
737,01/11/2024,20:50:03,ST,925.6,g
738,01/11/2024,21:05:03,ST,924.6,g
739,01/11/2024,21:20:03,ST,923.6,g
740,01/11/2024,21:35:03,ST,922.6,g
741,01/11/2024,21:50:03,ST,921.6,g
742,01/11/2024,22:05:03,ST,921.6,g
743,01/11/2024,22:20:03,ST,920.6,g
744,01/11/2024,22:35:03,ST,919.5,g
745,01/11/2024,22:50:03,ST,918.5,g
746,01/11/2024,23:05:03,ST,918.5,g
747,01/11/2024,23:20:03,ST,919.5,g
748,01/11/2024,23:35:03,ST,919.5,g
749,01/11/2024,23:50:03,ST,919.5,g
750,02/11/2024,00:05:03,ST,919.5,g
751,02/11/2024,00:20:03,ST,919.5,g
752,02/11/2024,00:35:03,ST,919.5,g
753,02/11/2024,00:50:03,ST,919.5,g
754,02/11/2024,01:05:03,ST,919.5,g
755,02/11/2024,01:20:03,ST,919.5,g
756,02/11/2024,01:35:03,ST,919.5,g
757,02/11/2024,01:50:03,ST,919.5,g
758,02/11/2024,02:05:03,ST,919.5,g
759,02/11/2024,02:20:03,ST,919.5,g
760,02/11/2024,02:35:03,ST,918.5,g
761,02/11/2024,02:50:03,ST,918.5,g
762,02/11/2024,03:05:03,ST,918.5,g
763,02/11/2024,03:20:03,ST,918.5,g
764,02/11/2024,03:35:03,ST,918.5,g
765,02/11/2024,03:50:03,ST,918.5,g
766,02/11/2024,04:05:03,ST,918.5,g
767,02/11/2024,04:20:03,ST,918.5,g
768,02/11/2024,04:35:03,ST,917.5,g
769,02/11/2024,04:50:03,ST,917.5,g
770,02/11/2024,05:05:03,ST,917.5,g
771,02/11/2024,05:20:03,ST,917.5,g
772,02/11/2024,05:35:03,ST,917.5,g
773,02/11/2024,05:50:03,ST,917.5,g
774,02/11/2024,06:05:03,ST,917.5,g
775,02/11/2024,06:20:03,ST,917.5,g
776,02/11/2024,06:35:03,ST,916.5,g
777,02/11/2024,06:50:03,ST,916.5,g
778,02/11/2024,07:05:03,ST,915.5,g
779,02/11/2024,07:20:03,ST,913.5,g
780,02/11/2024,07:35:03,ST,912.5,g
781,02/11/2024,07:50:03,ST,911.5,g
782,02/11/2024,08:05:03,ST,910.5,g
783,02/11/2024,08:20:03,ST,909.4,g
784,02/11/2024,08:35:03,ST,909.4,g
785,02/11/2024,08:50:03,ST,908.4,g
786,02/11/2024,09:05:03,ST,907.4,g
787,02/11/2024,09:20:03,ST,906.4,g
788,02/11/2024,09:35:03,ST,905.4,g
789,02/11/2024,09:50:03,ST,904.4,g
790,02/11/2024,10:05:03,ST,903.4,g
791,02/11/2024,10:20:03,ST,902.4,g
792,02/11/2024,10:35:03,ST,901.4,g
793,02/11/2024,10:50:03,ST,900.4,g
794,02/11/2024,11:05:03,ST,899.3,g
795,02/11/2024,11:20:03,ST,898.3,g
796,02/11/2024,11:35:03,ST,897.3,g
797,02/11/2024,11:50:03,ST,895.3,g
798,02/11/2024,12:05:03,ST,894.2,g
799,02/11/2024,12:20:03,ST,893.2,g
800,02/11/2024,12:35:03,ST,892.2,g
801,02/11/2024,12:50:03,ST,891.2,g
802,02/11/2024,13:05:03,ST,890.2,g
803,02/11/2024,13:20:03,ST,889.2,g
804,02/11/2024,13:35:03,ST,888.2,g
805,02/11/2024,13:50:03,ST,887.2,g
806,02/11/2024,14:05:03,ST,886.2,g
807,02/11/2024,14:20:03,ST,885.2,g
808,02/11/2024,14:35:03,ST,884.1,g
809,02/11/2024,14:50:03,ST,884.1,g
810,02/11/2024,15:05:03,ST,883.1,g
811,02/11/2024,15:20:03,ST,881.1,g
812,02/11/2024,15:35:03,ST,880.1,g
813,02/11/2024,15:50:03,ST,880.1,g
814,02/11/2024,16:05:03,ST,879.1,g
815,02/11/2024,16:20:03,ST,878.1,g
816,02/11/2024,16:35:03,ST,877.1,g
817,02/11/2024,16:50:03,ST,876.1,g
818,02/11/2024,17:05:03,ST,875,g
819,02/11/2024,17:20:03,ST,875,g
820,02/11/2024,17:35:03,ST,874,g
821,02/11/2024,17:50:03,ST,873,g
822,02/11/2024,18:05:03,ST,872,g
823,02/11/2024,18:20:03,ST,871,g
824,02/11/2024,18:35:03,ST,870,g
825,02/11/2024,18:50:03,ST,870,g
826,02/11/2024,19:05:03,ST,869,g
827,02/11/2024,19:20:03,ST,868,g
828,02/11/2024,19:35:03,ST,867,g
829,02/11/2024,19:50:03,ST,866,g
830,02/11/2024,20:05:03,ST,864.9,g
831,02/11/2024,20:20:03,ST,864.9,g
832,02/11/2024,20:35:03,ST,863.9,g
833,02/11/2024,20:50:03,ST,862.9,g
834,02/11/2024,21:05:03,ST,861.9,g
835,02/11/2024,21:20:03,ST,861.9,g
836,02/11/2024,21:35:03,ST,860.9,g
837,02/11/2024,21:50:03,ST,860.9,g
838,02/11/2024,22:05:03,ST,859.9,g
839,02/11/2024,22:20:03,ST,858.9,g
840,02/11/2024,22:35:03,ST,857.9,g
841,02/11/2024,22:50:03,ST,857.9,g
842,02/11/2024,23:05:03,ST,857.9,g
843,02/11/2024,23:20:03,ST,857.9,g
844,02/11/2024,23:35:03,ST,857.9,g
845,02/11/2024,23:50:03,ST,858.9,g
846,03/11/2024,00:05:03,ST,858.9,g
847,03/11/2024,00:20:03,ST,858.9,g
848,03/11/2024,00:35:03,ST,858.9,g
849,03/11/2024,00:50:03,ST,858.9,g
850,03/11/2024,01:05:03,ST,858.9,g
851,03/11/2024,01:20:03,ST,858.9,g
852,03/11/2024,01:35:03,ST,858.9,g
853,03/11/2024,01:50:03,ST,858.9,g
854,03/11/2024,02:05:03,ST,858.9,g
855,03/11/2024,02:20:03,ST,858.9,g
856,03/11/2024,02:35:03,ST,858.9,g
857,03/11/2024,02:50:03,ST,858.9,g
858,03/11/2024,03:05:03,ST,858.9,g
859,03/11/2024,03:20:03,ST,858.9,g
860,03/11/2024,03:35:03,ST,858.9,g
861,03/11/2024,03:50:03,ST,857.9,g
862,03/11/2024,04:05:03,ST,857.9,g
863,03/11/2024,04:20:03,ST,857.9,g
864,03/11/2024,04:35:03,ST,857.9,g
865,03/11/2024,04:50:03,ST,857.9,g
866,03/11/2024,05:05:03,ST,857.9,g
867,03/11/2024,05:20:03,ST,857.9,g
868,03/11/2024,05:35:03,ST,857.9,g
869,03/11/2024,05:50:03,ST,857.9,g
870,03/11/2024,06:05:03,ST,857.9,g
871,03/11/2024,06:20:03,ST,857.9,g
872,03/11/2024,06:35:03,ST,856.9,g
873,03/11/2024,06:50:03,ST,856.9,g
874,03/11/2024,07:05:03,ST,855.8,g
875,03/11/2024,07:20:03,ST,853.8,g
876,03/11/2024,07:35:03,ST,852.8,g
877,03/11/2024,07:50:03,ST,851.8,g
878,03/11/2024,08:05:03,ST,850.8,g
879,03/11/2024,08:20:03,ST,850.8,g
880,03/11/2024,08:35:03,ST,849.8,g
881,03/11/2024,08:50:03,ST,848.8,g
882,03/11/2024,09:05:03,ST,847.7,g
883,03/11/2024,09:20:03,ST,846.7,g
884,03/11/2024,09:35:03,ST,845.7,g
885,03/11/2024,09:50:03,ST,845.7,g
886,03/11/2024,10:05:03,ST,1005.3,g
887,03/11/2024,10:20:03,ST,1005.3,g
888,03/11/2024,10:35:03,ST,1005.3,g
889,03/11/2024,10:50:03,ST,1004.3,g
890,03/11/2024,11:05:03,ST,1003.3,g
891,03/11/2024,11:20:03,ST,1002.3,g
892,03/11/2024,11:35:03,ST,1001.3,g
893,03/11/2024,11:50:03,ST,1000.3,g
894,03/11/2024,12:05:03,ST,998.3,g
895,03/11/2024,12:20:03,ST,997.2,g
896,03/11/2024,12:35:03,ST,996.2,g
897,03/11/2024,12:50:03,ST,995.2,g
898,03/11/2024,13:05:03,ST,993.2,g
899,03/11/2024,13:20:03,ST,992.2,g
900,03/11/2024,13:35:03,ST,990.1,g
901,03/11/2024,13:50:03,ST,989.1,g
902,03/11/2024,14:05:03,ST,987.1,g
903,03/11/2024,14:20:03,ST,985.1,g
904,03/11/2024,14:35:03,ST,984.1,g
905,03/11/2024,14:50:03,ST,982.1,g
906,03/11/2024,15:05:03,ST,981.1,g
907,03/11/2024,15:20:03,ST,979,g
908,03/11/2024,15:35:03,ST,978,g
909,03/11/2024,15:50:03,ST,976,g
910,03/11/2024,16:05:03,ST,975,g
911,03/11/2024,16:20:03,ST,974,g
912,03/11/2024,16:35:03,ST,972,g
913,03/11/2024,16:50:03,ST,971,g
914,03/11/2024,17:05:03,ST,969.9,g
915,03/11/2024,17:20:03,ST,968.9,g
916,03/11/2024,17:35:03,ST,966.9,g
917,03/11/2024,17:50:03,ST,965.9,g
918,03/11/2024,18:05:03,ST,964.9,g
919,03/11/2024,18:20:03,ST,962.9,g
920,03/11/2024,18:35:03,ST,961.9,g
921,03/11/2024,18:50:03,ST,960.9,g
922,03/11/2024,19:05:03,ST,959.8,g
923,03/11/2024,19:20:03,ST,958.8,g
924,03/11/2024,19:35:03,ST,956.8,g
925,03/11/2024,19:50:03,ST,955.8,g
926,03/11/2024,20:05:03,ST,954.8,g
927,03/11/2024,20:20:03,ST,953.8,g
928,03/11/2024,20:35:03,ST,952.8,g
929,03/11/2024,20:50:03,ST,951.8,g
930,03/11/2024,21:05:03,ST,950.8,g
931,03/11/2024,21:20:03,ST,948.7,g
932,03/11/2024,21:35:03,ST,947.7,g
933,03/11/2024,21:50:03,ST,946.7,g
934,03/11/2024,22:05:03,ST,945.7,g
935,03/11/2024,22:20:03,ST,944.7,g
936,03/11/2024,22:35:03,ST,943.7,g
937,03/11/2024,22:50:03,ST,942.7,g
938,03/11/2024,23:05:03,ST,942.7,g
939,03/11/2024,23:20:03,ST,943.7,g
940,03/11/2024,23:35:03,ST,943.7,g
941,03/11/2024,23:50:03,ST,943.7,g
942,04/11/2024,00:05:03,ST,943.7,g
943,04/11/2024,00:20:03,ST,943.7,g
944,04/11/2024,00:35:03,ST,943.7,g
945,04/11/2024,00:50:03,ST,943.7,g
946,04/11/2024,01:05:03,ST,942.7,g
947,04/11/2024,01:20:03,ST,942.7,g
948,04/11/2024,01:35:03,ST,942.7,g
949,04/11/2024,01:50:03,ST,942.7,g
950,04/11/2024,02:05:03,ST,941.7,g
951,04/11/2024,02:20:03,ST,941.7,g
952,04/11/2024,02:35:03,ST,941.7,g
953,04/11/2024,02:50:03,ST,941.7,g
954,04/11/2024,03:05:03,ST,941.7,g
955,04/11/2024,03:20:03,ST,941.7,g
956,04/11/2024,03:35:03,ST,940.6,g
957,04/11/2024,03:50:03,ST,940.6,g
958,04/11/2024,04:05:03,ST,940.6,g
959,04/11/2024,04:20:03,ST,940.6,g
960,04/11/2024,04:35:03,ST,940.6,g
961,04/11/2024,04:50:03,ST,940.6,g
962,04/11/2024,05:05:03,ST,940.6,g
963,04/11/2024,05:20:03,ST,940.6,g
964,04/11/2024,05:35:03,ST,939.6,g
965,04/11/2024,05:50:03,ST,939.6,g
966,04/11/2024,06:05:03,ST,939.6,g
967,04/11/2024,06:20:03,ST,939.6,g
968,04/11/2024,06:35:03,ST,939.6,g
969,04/11/2024,06:50:03,ST,938.6,g
970,04/11/2024,07:05:03,ST,937.6,g
971,04/11/2024,07:20:03,ST,936.6,g
972,04/11/2024,07:35:03,ST,935.6,g
973,04/11/2024,07:50:03,ST,934.6,g
974,04/11/2024,08:05:03,ST,933.6,g
975,04/11/2024,08:20:03,ST,932.6,g
976,04/11/2024,08:35:03,ST,931.6,g
977,04/11/2024,08:50:03,ST,931.6,g
978,04/11/2024,09:05:03,ST,930.5,g
979,04/11/2024,09:20:03,ST,929.5,g
980,04/11/2024,09:35:03,ST,927.5,g
981,04/11/2024,09:50:03,ST,926.5,g
982,04/11/2024,10:05:03,ST,925.5,g
983,04/11/2024,10:20:03,ST,924.5,g
984,04/11/2024,10:35:03,ST,923.5,g
985,04/11/2024,10:50:03,ST,922.5,g
986,04/11/2024,11:05:03,ST,920.4,g
987,04/11/2024,11:20:03,ST,919.4,g
988,04/11/2024,11:35:03,ST,917.4,g
