"DateTime","Plant_ID","Weight"
2024-10-25 21:05:53,1,-34.1
2024-10-25 21:20:53,1,-35.1
2024-10-25 21:35:53,1,-36.1
2024-10-25 21:50:53,1,-36.1
2024-10-25 22:05:53,1,-37.1
2024-10-25 22:20:53,1,-37.1
2024-10-25 22:35:53,1,-38.1
2024-10-25 22:50:53,1,-38.1
2024-10-25 23:05:53,1,-38.1
2024-10-25 23:20:53,1,-38.1
2024-10-25 23:35:53,1,-38.1
2024-10-25 23:50:53,1,-38.1
2024-10-26 00:05:53,1,-38.1
2024-10-26 00:20:53,1,-38.1
2024-10-26 00:35:53,1,-38.1
2024-10-26 00:50:53,1,-38.1
2024-10-26 01:05:53,1,-38.1
2024-10-26 01:20:53,1,-38.1
2024-10-26 01:35:53,1,-38.1
2024-10-26 01:50:53,1,-38.1
2024-10-26 02:05:53,1,-38.1
2024-10-26 02:20:53,1,-38.1
2024-10-26 02:35:54,1,-38.1
2024-10-26 02:50:53,1,-39.1
2024-10-26 03:05:53,1,-39.1
2024-10-26 03:20:53,1,-39.1
2024-10-26 03:35:54,1,-39.1
2024-10-26 03:50:53,1,-39.1
2024-10-26 04:05:53,1,-39.1
2024-10-26 04:20:54,1,-39.1
2024-10-26 04:35:53,1,-39.1
2024-10-26 04:50:54,1,-40.2
2024-10-26 05:05:54,1,-40.2
2024-10-26 05:20:54,1,-40.2
2024-10-26 05:35:54,1,-40.2
2024-10-26 05:50:54,1,-40.2
2024-10-26 06:05:54,1,-40.2
2024-10-26 06:20:54,1,-40.2
2024-10-26 06:35:54,1,-40.2
2024-10-26 06:50:54,1,-40.2
2024-10-26 07:05:54,1,-41.2
2024-10-26 07:20:54,1,-42.2
2024-10-26 07:35:54,1,-42.2
2024-10-26 07:50:54,1,-43.2
2024-10-26 08:05:54,1,-43.2
2024-10-26 08:20:54,1,-44.2
2024-10-26 08:35:54,1,-44.2
2024-10-26 08:50:54,1,-45.2
2024-10-26 09:05:54,1,-45.2
2024-10-26 09:20:54,1,-46.2
2024-10-26 09:35:54,1,-46.2
2024-10-26 09:50:54,1,-47.2
2024-10-26 10:05:54,1,-48.2
2024-10-26 10:20:54,1,-48.2
2024-10-26 10:35:54,1,-49.2
2024-10-26 10:50:54,1,-50.3000000000001
2024-10-26 11:05:54,1,-51.3000000000001
2024-10-26 11:20:54,1,-51.3000000000001
2024-10-26 11:35:54,1,-52.3000000000001
2024-10-26 11:50:54,1,-52.3000000000001
2024-10-26 12:05:54,1,-53.3000000000001
2024-10-26 12:20:54,1,-54.3000000000001
2024-10-26 12:35:54,1,-54.3000000000001
2024-10-26 12:50:54,1,-55.3000000000001
2024-10-26 13:05:54,1,-55.3000000000001
2024-10-26 13:20:54,1,-56.3000000000001
2024-10-26 13:35:54,1,-56.3000000000001
2024-10-26 13:50:54,1,-57.3000000000001
2024-10-26 14:05:54,1,-57.3000000000001
2024-10-26 14:20:54,1,-58.3000000000001
2024-10-26 14:35:54,1,-58.3000000000001
2024-10-26 14:50:54,1,-59.3000000000001
2024-10-26 15:05:54,1,-60.4
2024-10-26 15:20:03,1,-60.4
2024-10-26 15:35:03,1,-61.4
2024-10-26 15:50:03,1,-61.4
2024-10-26 16:05:03,1,-62.4
2024-10-26 16:20:03,1,-63.4
2024-10-26 16:35:03,1,-63.4
2024-10-26 16:50:03,1,-64.4
2024-10-26 17:05:03,1,-64.4
2024-10-26 17:20:03,1,-65.4
2024-10-26 17:35:03,1,-65.4
2024-10-26 17:50:03,1,-66.4
2024-10-26 18:05:03,1,-66.4
2024-10-26 18:20:03,1,-67.4
2024-10-26 18:35:03,1,-67.4
2024-10-26 18:50:03,1,-68.4
2024-10-26 19:05:03,1,-68.4
2024-10-26 19:20:03,1,-69.4
2024-10-26 19:35:03,1,-69.4
2024-10-26 19:50:03,1,-70.5
2024-10-26 20:05:03,1,-70.5
2024-10-26 20:20:03,1,-71.5
2024-10-26 20:35:03,1,-71.5
2024-10-26 20:50:03,1,-72.5
2024-10-26 21:05:03,1,-72.5
2024-10-26 21:20:03,1,-72.5
2024-10-26 21:35:03,1,-73.5
2024-10-26 21:50:03,1,-73.5
2024-10-26 22:05:03,1,-74.5
2024-10-26 22:20:03,1,-74.5
2024-10-26 22:35:03,1,-74.5
2024-10-26 22:50:03,1,-75.5
2024-10-26 23:05:03,1,-75.5
2024-10-26 23:20:03,1,-75.5
2024-10-26 23:35:03,1,-75.5
2024-10-26 23:50:03,1,-75.5
2024-10-27 00:05:03,1,-75.5
2024-10-27 00:20:03,1,-75.5
2024-10-27 00:35:03,1,-75.5
2024-10-27 00:50:03,1,-75.5
2024-10-27 01:05:03,1,-75.5
2024-10-27 01:20:03,1,-75.5
2024-10-27 01:35:03,1,-75.5
2024-10-27 01:50:03,1,-75.5
2024-10-27 02:05:03,1,-75.5
2024-10-27 02:20:03,1,-75.5
2024-10-27 02:20:03,1,-76.5
2024-10-27 02:35:03,1,-75.5
2024-10-27 02:35:03,1,-76.5
2024-10-27 02:50:03,1,-75.5
2024-10-27 02:50:03,1,-76.5
2024-10-27 03:05:03,1,-76.5
2024-10-27 03:20:03,1,-76.5
2024-10-27 03:35:03,1,-76.5
2024-10-27 03:50:03,1,-76.5
2024-10-27 04:05:03,1,-76.5
2024-10-27 04:20:03,1,-76.5
2024-10-27 04:35:03,1,-76.5
2024-10-27 04:50:03,1,-76.5
2024-10-27 05:05:03,1,-76.5
2024-10-27 05:20:03,1,-76.5
2024-10-27 05:35:03,1,-77.5
2024-10-27 05:50:03,1,-77.5
2024-10-27 06:05:03,1,-77.5
2024-10-27 06:20:03,1,-77.5
2024-10-27 06:35:03,1,-77.5
2024-10-27 06:50:03,1,-77.5
2024-10-27 07:05:03,1,-78.5
2024-10-27 07:20:03,1,-79.5
2024-10-27 07:35:03,1,-80.5
2024-10-27 07:50:03,1,-80.5
2024-10-27 08:05:03,1,-81.6
2024-10-27 08:20:03,1,-81.6
2024-10-27 08:35:03,1,-82.6
2024-10-27 08:50:03,1,-82.6
2024-10-27 09:05:03,1,-83.6
2024-10-27 09:20:03,1,-83.6
2024-10-27 09:35:03,1,-84.6
2024-10-27 09:50:03,1,-84.6
2024-10-27 10:05:03,1,-85.6
2024-10-27 10:20:03,1,-85.6
2024-10-27 10:35:03,1,-86.6
2024-10-27 10:50:03,1,-86.6
2024-10-27 11:05:03,1,-87.6
2024-10-27 11:20:03,1,-87.6
2024-10-27 11:35:03,1,-88.6
2024-10-27 11:50:03,1,-88.6
2024-10-27 12:05:03,1,-89.7
2024-10-27 12:20:03,1,-89.7
2024-10-27 12:35:03,1,-90.7
2024-10-27 12:50:03,1,-90.7
2024-10-27 13:05:03,1,-91.7
2024-10-27 13:20:03,1,-91.7
2024-10-27 13:35:03,1,-92.7
2024-10-27 13:50:03,1,-92.7
2024-10-27 14:05:03,1,-93.7
2024-10-27 14:20:03,1,-93.7
2024-10-27 14:35:03,1,-97.6
2024-10-27 14:50:03,1,-97.6
2024-10-27 15:05:03,1,-97.6
2024-10-27 15:20:03,1,-98.6
2024-10-27 15:35:03,1,-99.6
2024-10-27 15:50:03,1,-99.6
2024-10-27 16:05:03,1,-100.7
2024-10-27 16:20:03,1,-100.7
2024-10-27 16:35:03,1,-101.7
2024-10-27 16:50:03,1,-102.7
2024-10-27 17:05:03,1,-102.7
2024-10-27 17:20:03,1,-103.7
2024-10-27 17:35:03,1,-103.7
2024-10-27 17:50:03,1,-104.7
2024-10-27 18:05:03,1,-105.7
2024-10-27 18:20:03,1,-105.7
2024-10-27 18:35:03,1,-106.7
2024-10-27 18:50:03,1,-107.7
2024-10-27 19:05:03,1,-108.7
2024-10-27 19:20:03,1,-108.7
2024-10-27 19:35:03,1,-109.7
2024-10-27 19:50:03,1,-110.7
2024-10-27 20:05:03,1,-111.8
2024-10-27 20:20:03,1,-111.8
2024-10-27 20:35:03,1,-112.8
2024-10-27 20:50:03,1,-113.8
2024-10-27 21:05:03,1,-113.8
2024-10-27 21:20:03,1,-114.8
2024-10-27 21:35:03,1,-114.8
2024-10-27 21:50:03,1,-115.8
2024-10-27 22:05:03,1,-115.8
2024-10-27 22:20:03,1,-116.8
2024-10-27 22:35:03,1,-117.8
2024-10-27 22:50:03,1,-117.8
2024-10-27 23:05:03,1,-117.8
2024-10-27 23:20:03,1,-117.8
2024-10-27 23:35:03,1,-117.8
2024-10-27 23:50:03,1,-117.8
2024-10-28 00:05:03,1,-117.8
2024-10-28 00:20:03,1,-117.8
2024-10-28 00:35:03,1,-117.8
2024-10-28 00:50:03,1,-117.8
2024-10-28 01:05:03,1,-117.8
2024-10-28 01:20:03,1,-117.8
2024-10-28 01:35:03,1,-117.8
2024-10-28 01:50:03,1,-117.8
2024-10-28 02:05:03,1,-117.8
2024-10-28 02:20:03,1,-117.8
2024-10-28 02:35:03,1,-117.8
2024-10-28 02:50:03,1,-118.8
2024-10-28 03:05:03,1,-118.8
2024-10-28 03:20:03,1,-118.8
2024-10-28 03:35:03,1,-118.8
2024-10-28 03:50:03,1,-118.8
2024-10-28 04:05:03,1,-118.8
2024-10-28 04:20:03,1,-118.8
2024-10-28 04:35:03,1,-118.8
2024-10-28 04:50:03,1,-118.8
2024-10-28 05:05:03,1,-118.8
2024-10-28 05:20:03,1,-118.8
2024-10-28 05:35:03,1,-119.8
2024-10-28 05:50:03,1,-119.8
2024-10-28 06:05:03,1,-119.8
2024-10-28 06:20:03,1,-119.8
2024-10-28 06:35:03,1,-119.8
2024-10-28 06:50:03,1,-119.8
2024-10-28 07:05:03,1,-120.8
2024-10-28 07:20:03,1,-121.9
2024-10-28 07:35:03,1,-122.9
2024-10-28 07:50:03,1,-122.9
2024-10-28 08:05:03,1,-123.9
2024-10-28 08:20:03,1,-124.9
2024-10-28 08:35:03,1,-124.9
2024-10-28 08:50:03,1,-125.9
2024-10-28 09:05:03,1,-126.9
2024-10-28 09:20:03,1,-126.9
2024-10-28 09:35:03,1,-127.9
2024-10-28 09:50:03,1,-128.9
2024-10-28 10:05:03,1,-128.9
2024-10-28 10:20:03,1,-129.9
2024-10-28 10:35:03,1,-132
2024-10-28 10:50:03,1,-133
2024-10-28 11:05:03,1,-135
2024-10-28 11:20:03,1,-136
2024-10-28 11:35:03,1,-136
2024-10-28 11:50:03,1,-137
2024-10-28 12:05:03,1,-138
2024-10-28 12:20:03,1,-139
2024-10-28 12:35:03,1,-140
2024-10-28 12:50:03,1,-141
2024-10-28 13:05:03,1,-142.1
2024-10-28 13:20:03,1,-143.1
2024-10-28 13:35:03,1,-144.1
2024-10-28 13:50:03,1,-145.1
2024-10-28 14:05:03,1,-146.1
2024-10-28 14:20:03,1,-146.1
2024-10-28 14:35:03,1,-147.1
2024-10-28 14:50:03,1,-148.1
2024-10-28 15:05:03,1,-149.1
2024-10-28 15:20:03,1,-150.1
2024-10-28 15:35:03,1,-150.1
2024-10-28 15:50:03,1,-151.1
2024-10-28 16:05:03,1,-152.3
2024-10-28 16:20:03,1,-152.3
2024-10-28 16:35:03,1,-153.3
2024-10-28 16:50:03,1,-154.3
2024-10-28 17:05:03,1,-155.3
2024-10-28 17:20:03,1,-156.3
2024-10-28 17:35:03,1,-156.3
2024-10-28 17:50:03,1,-157.4
2024-10-28 18:05:03,1,-158.4
2024-10-28 18:20:03,1,-159.4
2024-10-28 18:35:03,1,-159.4
2024-10-28 18:50:03,1,-160.4
2024-10-28 19:05:03,1,-161.4
2024-10-28 19:20:03,1,-161.4
2024-10-28 19:35:03,1,-162.4
2024-10-28 19:50:03,1,-163.4
2024-10-28 20:05:03,1,-164.4
2024-10-28 20:20:03,1,-164.4
2024-10-28 20:35:03,1,-165.4
2024-10-28 20:50:03,1,-166.4
2024-10-28 21:05:03,1,-166.4
2024-10-28 21:20:03,1,-167.5
2024-10-28 21:35:03,1,-168.5
2024-10-28 21:50:03,1,-168.5
2024-10-28 22:05:03,1,-169.5
2024-10-28 22:20:03,1,-169.5
2024-10-28 22:35:03,1,-170.5
2024-10-28 22:50:03,1,-170.5
2024-10-28 23:05:03,1,-170.5
2024-10-28 23:20:03,1,-170.5
2024-10-28 23:35:03,1,-169.5
2024-10-28 23:50:03,1,-169.5
2024-10-29 00:05:03,1,-169.5
2024-10-29 00:20:03,1,-169.5
2024-10-29 00:35:03,1,-169.5
2024-10-29 00:50:03,1,-169.5
2024-10-29 01:05:03,1,-169.5
2024-10-29 01:20:03,1,-169.5
2024-10-29 01:35:03,1,-169.5
2024-10-29 01:50:03,1,-169.5
2024-10-29 02:05:03,1,-169.5
2024-10-29 02:20:03,1,-170.5
2024-10-29 02:35:03,1,-170.5
2024-10-29 02:50:03,1,-170.5
2024-10-29 03:05:03,1,-170.5
2024-10-29 03:20:03,1,-170.5
2024-10-29 03:35:03,1,-170.5
2024-10-29 03:50:03,1,-170.5
2024-10-29 04:05:03,1,-170.5
2024-10-29 04:20:03,1,-170.5
2024-10-29 04:35:03,1,-170.5
2024-10-29 04:50:03,1,-170.5
2024-10-29 05:05:03,1,-170.5
2024-10-29 05:20:03,1,-171.5
2024-10-29 05:35:03,1,-171.5
2024-10-29 05:50:03,1,-171.5
2024-10-29 06:05:03,1,-171.5
2024-10-29 06:20:03,1,-171.5
2024-10-29 06:35:03,1,-171.5
2024-10-29 06:50:03,1,-171.5
2024-10-29 07:05:03,1,-172.5
2024-10-29 07:20:03,1,-174.5
2024-10-29 07:35:03,1,-174.5
2024-10-29 07:50:03,1,-175.5
2024-10-29 08:05:03,1,-176.5
2024-10-29 08:20:03,1,-176.5
2024-10-29 08:35:03,1,-177.6
2024-10-29 08:50:03,1,-178.6
2024-10-29 09:05:03,1,-179.6
2024-10-29 09:20:03,1,-180.6
2024-10-29 09:35:03,1,-180.6
2024-10-29 09:50:03,1,-181.6
2024-10-29 10:05:03,1,-182.6
2024-10-29 10:20:03,1,-182.6
2024-10-29 10:35:03,1,-183.6
2024-10-29 10:50:03,1,-184.6
2024-10-29 11:05:03,1,-185.6
2024-10-29 11:20:03,1,-186.6
2024-10-29 11:35:03,1,-187.7
2024-10-29 11:50:03,1,-188.7
2024-10-29 12:05:03,1,-189.7
2024-10-29 12:20:03,1,-190.7
2024-10-29 12:35:03,1,-191.7
2024-10-29 12:50:03,1,-192.7
2024-10-29 13:05:03,1,-192.7
2024-10-29 13:20:03,1,-193.7
2024-10-29 13:35:03,1,-194.7
2024-10-29 13:50:03,1,-195.7
2024-10-29 14:05:03,1,-195.7
2024-10-29 14:20:03,1,-196.7
2024-10-29 14:35:03,1,-197.8
2024-10-29 14:50:03,1,-197.8
2024-10-29 15:05:03,1,-198.8
2024-10-29 15:20:03,1,-199.8
2024-10-29 15:35:03,1,-200.8
2024-10-29 15:50:03,1,-200.8
2024-10-29 16:05:03,1,-201.8
2024-10-29 16:20:03,1,-201.8
2024-10-29 16:35:03,1,-202.8
2024-10-29 16:50:03,1,-203.8
2024-10-29 17:05:03,1,-203.8
2024-10-29 17:20:03,1,-204.8
2024-10-29 17:35:03,1,-205.9
2024-10-29 17:50:03,1,-205.9
2024-10-29 18:05:03,1,-205.9
2024-10-29 18:20:03,1,-205.9
2024-10-29 18:35:03,1,-206.9
2024-10-29 18:50:03,1,-206.9
2024-10-29 19:05:03,1,-207.9
2024-10-29 19:20:03,1,-208.9
2024-10-29 19:35:03,1,-208.9
2024-10-29 19:50:03,1,-209.9
2024-10-29 20:05:03,1,-210.9
2024-10-29 20:20:03,1,-212
2024-10-29 20:35:03,1,-212
2024-10-29 20:50:03,1,-213
2024-10-29 21:05:03,1,-214
2024-10-29 21:20:03,1,-214
2024-10-29 21:35:03,1,-215
2024-10-29 21:50:03,1,-216
2024-10-29 22:05:03,1,-216
2024-10-29 22:20:03,1,-217
2024-10-29 22:35:03,1,-217
2024-10-29 22:50:03,1,-218
2024-10-29 23:05:03,1,-218
2024-10-29 23:20:03,1,-218
2024-10-29 23:35:03,1,-218
2024-10-29 23:50:03,1,-218
2024-10-30 00:05:03,1,-218
2024-10-30 00:20:03,1,-218
2024-10-30 00:35:03,1,-218
2024-10-30 00:50:03,1,-218
2024-10-30 01:05:03,1,-218
2024-10-30 01:20:03,1,-218
2024-10-30 01:35:03,1,-218
2024-10-30 01:50:03,1,-218
2024-10-30 02:05:03,1,-218
2024-10-30 02:20:03,1,-218
2024-10-30 02:35:03,1,-219
2024-10-30 02:50:03,1,-219
2024-10-30 03:05:03,1,-219
2024-10-30 03:20:03,1,-219
2024-10-30 03:35:03,1,-219
2024-10-30 03:50:03,1,-219
2024-10-30 04:05:03,1,-219
2024-10-30 04:20:03,1,-219
2024-10-30 04:35:03,1,-220
2024-10-30 04:50:03,1,-220
2024-10-30 05:05:03,1,-220
2024-10-30 05:20:03,1,-220
2024-10-30 05:35:03,1,-220
2024-10-30 05:50:03,1,-220
2024-10-30 06:05:03,1,-220
2024-10-30 06:20:03,1,-220
2024-10-30 06:35:03,1,-220
2024-10-30 06:50:03,1,-221
2024-10-30 07:05:03,1,-222.1
2024-10-30 07:20:03,1,-223.1
2024-10-30 07:35:03,1,-224.1
2024-10-30 07:50:03,1,-224.1
2024-10-30 08:05:03,1,-225.1
2024-10-30 08:20:03,1,-226.1
2024-10-30 08:35:03,1,-226.1
2024-10-30 08:50:03,1,-227.1
2024-10-30 09:05:03,1,-228.1
2024-10-30 09:20:03,1,-229.1
2024-10-30 09:35:03,1,-229.1
2024-10-30 09:50:03,1,-230.1
2024-10-30 10:05:03,1,-231.1
2024-10-30 10:20:03,1,-232.2
2024-10-30 10:35:03,1,-233.2
2024-10-30 10:50:03,1,-234.2
2024-10-30 11:05:03,1,-235.2
2024-10-30 11:20:03,1,-236.2
2024-10-30 11:35:03,1,-237.2
2024-10-30 11:50:03,1,-238.2
2024-10-30 12:05:03,1,-239.2
2024-10-30 12:20:03,1,-240.2
2024-10-30 12:35:03,1,-241.2
2024-10-30 12:50:03,1,-242.3
2024-10-30 13:05:03,1,-243.3
2024-10-30 13:20:03,1,-244.3
2024-10-30 13:35:03,1,-246.3
2024-10-30 13:50:03,1,-247.3
2024-10-30 14:05:03,1,-248.3
2024-10-30 14:20:03,1,-249.3
2024-10-30 14:35:03,1,-250.3
2024-10-30 14:50:03,1,-251.3
2024-10-30 15:05:03,1,-253.4
2024-10-30 15:20:03,1,-253.4
2024-10-30 15:35:03,1,-254.4
2024-10-30 15:50:03,1,-255.4
2024-10-30 16:05:03,1,-256.4
2024-10-30 16:20:03,1,-257.4
2024-10-30 16:35:03,1,-258.4
2024-10-30 16:50:03,1,-259.4
2024-10-30 17:05:03,1,-260.4
2024-10-30 17:20:03,1,-261.4
2024-10-30 17:35:03,1,-262.5
2024-10-30 17:50:03,1,-263.5
2024-10-30 18:05:03,1,-264.5
2024-10-30 18:20:03,1,-264.5
2024-10-30 18:35:03,1,-265.5
2024-10-30 18:50:03,1,-266.5
2024-10-30 19:05:03,1,-267.5
2024-10-30 19:20:03,1,-268.5
2024-10-30 19:35:03,1,-269.5
2024-10-30 19:50:03,1,-270.5
2024-10-30 20:05:03,1,-271.6
2024-10-30 20:20:03,1,-272.6
2024-10-30 20:35:03,1,-273.6
2024-10-30 20:50:03,1,-274.6
2024-10-30 21:05:03,1,-274.6
2024-10-30 21:20:03,1,-275.6
2024-10-30 21:35:03,1,-276.6
2024-10-30 21:50:03,1,-277.6
2024-10-30 22:05:03,1,-277.6
2024-10-30 22:20:03,1,-278.6
2024-10-30 22:35:03,1,-279.6
2024-10-30 22:50:03,1,-279.6
2024-10-30 23:05:03,1,-279.6
2024-10-30 23:20:03,1,-279.6
2024-10-30 23:35:03,1,-279.6
2024-10-30 23:50:03,1,-279.6
2024-10-31 00:05:03,1,-278.5
2024-10-31 00:20:03,1,-278.5
2024-10-31 00:35:03,1,-278.5
2024-10-31 00:50:03,1,-278.5
2024-10-31 01:05:03,1,-278.5
2024-10-31 01:20:03,1,-279.5
2024-10-31 01:35:03,1,-279.5
2024-10-31 01:50:03,1,-279.5
2024-10-31 02:05:03,1,-279.5
2024-10-31 02:20:03,1,-280.5
2024-10-31 02:35:03,1,-280.5
2024-10-31 02:50:03,1,-280.5
2024-10-31 03:05:03,1,-280.5
2024-10-31 03:20:03,1,-280.5
2024-10-31 03:35:03,1,-280.5
2024-10-31 03:50:03,1,-280.5
2024-10-31 04:05:03,1,-280.5
2024-10-31 04:20:03,1,-281.5
2024-10-31 04:35:03,1,-281.5
2024-10-31 04:50:03,1,-281.5
2024-10-31 05:05:03,1,-281.5
2024-10-31 05:20:03,1,-281.5
2024-10-31 05:35:03,1,-281.5
2024-10-31 05:50:03,1,-281.5
2024-10-31 06:05:03,1,-281.5
2024-10-31 06:20:03,1,-281.5
2024-10-31 06:35:03,1,-282.6
2024-10-31 06:50:03,1,-282.6
2024-10-31 07:05:03,1,-283.6
2024-10-31 07:20:03,1,-285.6
2024-10-31 07:35:03,1,-285.6
2024-10-31 07:50:03,1,-286.6
2024-10-31 08:05:03,1,-287.6
2024-10-31 08:20:03,1,-288.6
2024-10-31 08:35:03,1,-288.6
2024-10-31 08:50:03,1,-289.6
2024-10-31 09:05:03,1,-290.6
2024-10-31 09:20:03,1,-291.6
2024-10-31 09:35:03,1,-292.7
2024-10-31 09:50:03,1,-293.7
2024-10-31 10:05:03,1,-294.7
2024-10-31 10:20:03,1,-295.7
2024-10-31 10:35:03,1,-296.7
2024-10-31 10:50:03,1,-297.7
2024-10-31 11:05:03,1,-298.7
2024-10-31 11:20:03,1,-299.7
2024-10-31 11:35:03,1,-300.7
2024-10-31 11:50:03,1,-301.7
2024-10-31 12:05:03,1,-302.8
2024-10-31 12:20:03,1,-303.8
2024-10-31 12:35:03,1,-304.8
2024-10-31 12:50:03,1,-305.8
2024-10-31 13:05:03,1,-306.9
2024-10-31 13:20:03,1,-307.9
2024-10-31 13:35:03,1,-308.9
2024-10-31 13:50:03,1,-309.9
2024-10-31 14:05:03,1,-310.9
2024-10-31 14:20:03,1,-310.9
2024-10-31 14:35:03,1,-311.9
2024-10-31 14:50:03,1,-313
2024-10-31 15:05:03,1,-314
2024-10-31 15:20:03,1,-314
2024-10-31 15:35:03,1,-315
2024-10-31 15:50:03,1,-317
2024-10-31 16:05:03,1,-318
2024-10-31 16:20:03,1,-319
2024-10-31 16:35:03,1,-319
2024-10-31 16:50:03,1,-319
2024-10-31 17:05:03,1,-320
2024-10-31 17:20:03,1,-321
2024-10-31 17:35:03,1,-321
2024-10-31 17:50:03,1,-322
2024-10-31 18:05:03,1,-323
2024-10-31 18:20:03,1,-324
2024-10-31 18:35:03,1,-324
2024-10-31 18:50:03,1,-325
2024-10-31 19:05:03,1,-326
2024-10-31 19:20:03,1,-327
2024-10-31 19:35:03,1,-328.1
2024-10-31 19:50:03,1,-329.1
2024-10-31 20:05:03,1,-330.1
2024-10-31 20:20:03,1,-331.1
2024-10-31 20:35:03,1,-332.1
2024-10-31 20:50:03,1,-333.1
2024-10-31 21:05:03,1,-334.1
2024-10-31 21:20:03,1,-335.1
2024-10-31 21:35:03,1,-335.1
2024-10-31 21:50:03,1,-336.1
2024-10-31 22:05:03,1,-337.1
2024-10-31 22:20:03,1,-338.2
2024-10-31 22:35:03,1,-339.2
2024-10-31 22:50:03,1,-339.2
2024-10-31 23:05:03,1,-339.2
2024-10-31 23:20:03,1,-339.2
2024-10-31 23:35:03,1,-339.2
2024-10-31 23:50:03,1,-339.2
2024-11-01 00:05:03,1,-339.2
2024-11-01 00:20:03,1,-339.2
2024-11-01 00:35:03,1,-339.2
2024-11-01 00:50:03,1,-339.2
2024-11-01 01:05:03,1,-339.2
2024-11-01 01:20:03,1,-339.2
2024-11-01 01:35:03,1,-339.2
2024-11-01 01:50:03,1,-340.2
2024-11-01 02:05:03,1,-340.2
2024-11-01 02:20:03,1,-340.2
2024-11-01 02:35:03,1,-340.2
2024-11-01 02:50:03,1,-340.2
2024-11-01 03:05:03,1,-340.2
2024-11-01 03:20:03,1,-341.2
2024-11-01 03:35:03,1,-341.2
2024-11-01 03:50:03,1,-341.2
2024-11-01 04:05:03,1,-341.2
2024-11-01 04:20:03,1,-341.2
2024-11-01 04:35:03,1,-341.2
2024-11-01 04:50:03,1,-341.2
2024-11-01 05:05:03,1,-341.2
2024-11-01 05:20:03,1,-341.2
2024-11-01 05:35:03,1,-342.2
2024-11-01 05:50:03,1,-342.2
2024-11-01 06:05:03,1,-342.2
2024-11-01 06:20:03,1,-342.2
2024-11-01 06:35:03,1,-342.2
2024-11-01 06:50:03,1,-342.2
2024-11-01 07:05:03,1,-344.2
2024-11-01 07:20:03,1,-345.2
2024-11-01 07:35:03,1,-346.2
2024-11-01 07:50:03,1,-347.2
2024-11-01 08:05:03,1,-348.3
2024-11-01 08:20:03,1,-349.3
2024-11-01 08:35:03,1,-350.3
2024-11-01 08:50:03,1,-350.3
2024-11-01 09:05:03,1,-351.3
2024-11-01 09:20:03,1,-352.3
2024-11-01 09:35:03,1,-353.3
2024-11-01 09:50:03,1,-354.3
2024-11-01 10:05:03,1,-355.3
2024-11-01 10:20:03,1,-356.3
2024-11-01 10:35:03,1,-357.3
2024-11-01 10:50:03,1,-358.4
2024-11-01 11:05:03,1,-359.4
2024-11-01 11:20:03,1,-361.4
2024-11-01 11:35:03,1,-362.4
2024-11-01 11:50:03,1,-363.4
2024-11-01 12:05:03,1,-364.4
